tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-1081,Zhuhai,Hard,12,F,20191022,288,214544,4,,Aryna Sabalenka,R,182,BLR,21.4,210722,6,,Elise Mertens,R,179,BEL,23.9,6-4 3-6 7-5,3,RR,140,6,10,107,63,46,19,16,7,11,5,1,85,57,38,17,15,9,13,14,2520,18,2190
2019-1081,Zhuhai,Hard,12,F,20191022,298,214544,4,,Aryna Sabalenka,R,182,BLR,21.4,214096,11,,Karolina Muchova,R,178,CZE,23.1,7-5 7-6(4),3,SF,112,1,7,82,48,28,21,12,4,7,4,3,80,52,31,11,12,4,8,14,2520,26,1624
2019-1081,Zhuhai,Hard,12,F,20191022,300,214544,4,,Aryna Sabalenka,R,182,BLR,21.4,202428,1,,Kiki Bertens,R,182,NED,27.8,6-4 6-2,3,F,76,3,2,48,26,21,15,9,0,0,3,4,57,35,25,7,9,5,8,14,2520,10,3870
2019-1082,Prague,Clay,32,I,20190429,272,214096,,WC,Karolina Muchova,R,178,CZE,22.6,216347,,Q,Iga Swiatek,R,176,POL,17.9,4-6 6-1 6-4,3,R32,153,2,4,95,63,36,17,13,5,9,1,5,105,58,26,25,14,8,15,106,603,95,642
2019-1082,Prague,Clay,32,I,20190429,275,201605,,,Mandy Minella,R,180,LUX,33.4,211148,,LL,Jasmine Paolini,R,160,ITA,23.3,6-3 6-1,3,R32,63,1,3,47,28,23,9,8,3,4,0,1,56,35,19,8,8,7,12,100,611,175,336
2019-1082,Prague,Clay,32,I,20190429,284,202468,,,Jessica Pegula,R,170,USA,25.1,201492,,,Andrea Petkovic,R,180,GER,31.6,6-4 6-7(7) 6-3,3,R32,131,4,4,100,61,37,18,16,3,8,1,6,103,74,41,11,15,4,11,78,775,66,843
2019-1082,Prague,Clay,32,I,20190429,293,201366,9,,Barbora Strycova,R,164,CZE,33.0,202468,,,Jessica Pegula,R,170,USA,25.1,7-5 6-2,3,R16,87,2,1,57,44,30,9,10,2,3,2,1,64,43,23,11,10,7,11,39,1275,78,775
2019-1086,St. Petersburg,Hard,32,P,20190128,288,214544,4,,Aryna Sabalenka,R,182,BLR,20.7,202421,,,Alison Van Uytvanck,R,173,BEL,24.8,6-1 6-4,3,R16,70,3,1,63,38,25,15,9,4,5,3,1,40,23,15,7,8,4,8,10,3485,52,1055
2019-1086,St. Petersburg,Hard,32,P,20190128,291,214082,3,,Daria Kasatkina,R,170,RUS,21.7,201345,,,Maria Sharapova,R,188,RUS,31.7,W/O,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3355,29,1662
2019-1086,St. Petersburg,Hard,32,P,20190128,295,214544,4,,Aryna Sabalenka,R,182,BLR,20.7,206420,,Q,Ekaterina Alexandrova,R,175,RUS,24.2,6-3 6-4,3,QF,86,2,2,67,40,26,14,10,2,4,3,11,69,40,26,11,9,5,9,10,3485,78,750
2019-1086,St. Petersburg,Hard,32,P,20190128,296,201329,,WC,Vera Zvonareva,R,172,RUS,34.3,214082,3,,Daria Kasatkina,R,170,RUS,21.7,6-3 7-6(3),3,QF,107,1,6,75,49,29,13,11,2,6,3,4,77,51,29,9,10,7,12,97,635,12,3355
2019-1086,St. Petersburg,Hard,32,P,20190128,298,202428,2,,Kiki Bertens,R,182,NED,27.1,214544,4,,Aryna Sabalenka,R,182,BLR,20.7,7-6(5) 6-2,3,SF,98,9,6,71,38,29,13,10,3,5,2,4,83,58,33,12,10,7,11,8,4430,10,3485
2019-1094,Lausanne,Clay,32,I,20190715,280,211148,,Q,Jasmine Paolini,R,160,ITA,23.5,206175,,WC,Tess Sugnaux,R,,SUI,24.3,6-3 6-3,3,R32,71,0,2,51,35,26,11,9,4,5,5,2,62,32,22,11,9,3,7,154,384,478,59
2019-1094,Lausanne,Clay,32,I,20190715,291,201427,3,,Alize Cornet,R,173,FRA,29.4,211148,,Q,Jasmine Paolini,R,160,ITA,23.5,6-1 6-1,3,R16,54,3,1,42,24,15,12,7,0,1,0,2,39,27,10,3,7,2,8,48,1140,154,384
2019-1097,Budapest,Hard,32,I,20190218,284,216347,,Q,Iga Swiatek,R,176,POL,17.7,215337,,,Olga Danilovic,L,,SRB,18.0,6-3 6-0,3,R32,63,3,1,44,27,23,11,8,2,2,4,9,47,20,13,9,7,4,8,140,436,114,521
2019-1097,Budapest,Hard,32,I,20190218,293,202421,1,,Alison Van Uytvanck,R,173,BEL,24.9,216347,,Q,Iga Swiatek,R,176,POL,17.7,6-4 7-5,3,R16,102,3,1,80,53,35,14,11,5,6,4,4,66,33,25,16,11,5,8,50,1080,140,436
2019-1101,Lugano,Clay,32,I,20190408,280,216347,,,Iga Swiatek,R,176,POL,17.8,215290,,Q,Katarina Zavatska,R,173,UKR,19.1,6-3 6-0,3,R32,64,1,0,36,19,15,10,7,1,2,2,1,50,30,15,6,8,6,12,115,524,177,336
2019-1101,Lugano,Clay,32,I,20190408,291,216347,,,Iga Swiatek,R,176,POL,17.8,214149,3,,Viktoria Hruncakova,R,,SVK,20.9,6-3 3-6 6-2,3,R16,107,2,4,83,43,32,24,13,6,7,11,4,83,48,41,12,13,4,7,115,524,46,1195
2019-1101,Lugano,Clay,32,I,20190408,296,216347,,,Iga Swiatek,R,176,POL,17.8,214304,8,,Vera Lapko,R,184,BLR,20.5,4-6 6-4 6-1,3,QF,124,9,3,78,46,31,16,14,4,9,7,4,112,66,39,18,13,12,19,115,524,65,871
2019-1101,Lugano,Clay,32,I,20190408,299,216347,,,Iga Swiatek,R,176,POL,17.8,201697,,,Kristyna Pliskova,L,184,CZE,27.0,6-0 6-1,3,SF,54,4,3,53,29,24,11,7,7,7,2,5,38,17,10,4,6,3,8,115,524,101,606
2019-1101,Lugano,Clay,32,I,20190408,300,201555,,,Polona Hercog,R,182,SLO,28.2,216347,,,Iga Swiatek,R,176,POL,17.8,6-3 3-6 6-3,3,F,136,5,4,83,45,27,20,13,10,16,1,5,92,47,23,20,14,4,12,89,709,115,524
2019-2006,Jurmala,Clay,32,I,20190722,276,214981,,,Elena Rybakina,R,184,KAZ,20.0,201580,,,Xinyun Han,L,172,CHN,29.1,6-1 6-2,3,R32,49,6,0,43,26,22,11,8,0,0,0,2,39,24,13,5,7,0,4,65,864,154,385
2019-2006,Jurmala,Clay,32,I,20190722,289,211095,,,Bernarda Pera,L,175,USA,24.6,214981,,,Elena Rybakina,R,184,KAZ,20.0,4-6 6-0 6-2,3,R16,95,2,3,84,51,36,18,12,2,3,1,4,71,43,28,10,12,5,10,74,786,65,864
2019-2008,Zhengzhou,Hard,32,P,20190909,277,201549,7,,Petra Martic,R,181,CRO,28.6,211148,,,Jasmine Paolini,R,160,ITA,23.6,7-5 6-1,3,R32,74,4,2,49,28,20,12,9,2,4,2,5,62,38,20,9,10,7,13,23,2138,124,501
2019-2008,Zhengzhou,Hard,32,P,20190909,288,214544,4,,Aryna Sabalenka,R,182,BLR,21.3,211533,,,Jelena Ostapenko,R,177,LAT,22.2,6-1 6-2,3,R16,55,7,2,43,28,18,9,8,2,4,2,10,47,22,13,4,7,3,9,13,2785,75,820
2019-2008,Zhengzhou,Hard,32,P,20190909,295,201549,7,,Petra Martic,R,181,CRO,28.6,214544,4,,Aryna Sabalenka,R,182,BLR,21.3,7-5 5-7 6-4,3,QF,158,7,4,120,84,54,18,17,13,18,11,8,107,56,41,21,17,7,13,23,2138,13,2785
2019-520,Roland Garros,Clay,128,G,20190527,2103,211701,,,Katerina Siniakova,R,174,CZE,23.0,214981,,,Elena Rybakina,R,184,KAZ,19.9,7-6(5) 6-1,3,R128,80,0,5,66,41,30,10,10,0,2,2,0,60,33,19,13,9,4,8,42,1277,141,417
2019-520,Roland Garros,Clay,128,G,20190527,2116,202458,8,,Ashleigh Barty,R,166,AUS,23.0,202468,,,Jessica Pegula,R,170,USA,25.2,6-3 6-3,3,R128,60,3,2,55,36,21,9,9,3,6,1,2,47,29,12,7,9,1,7,8,4420,72,806
2019-520,Roland Garros,Clay,128,G,20190527,2121,214082,21,,Daria Kasatkina,R,170,RUS,22.0,211148,,Q,Jasmine Paolini,R,160,ITA,23.3,6-2 6-3,3,R128,71,1,6,50,33,23,5,9,3,5,1,2,63,41,17,11,8,11,17,21,2150,210,279
2019-520,Roland Garros,Clay,128,G,20190527,2123,216347,,,Iga Swiatek,R,176,POL,17.9,221911,,WC,Selena Janicijevic,R,183,FRA,16.8,6-3 6-0,3,R128,59,1,4,56,27,17,17,8,5,7,0,0,43,25,11,5,7,3,9,104,613,,
2019-520,Roland Garros,Clay,128,G,20190527,2125,214544,11,,Aryna Sabalenka,R,182,BLR,21.0,201495,,,Dominika Cibulkova,R,161,SVK,30.0,7-5 6-1,3,R128,92,5,8,78,52,36,12,10,13,14,2,4,55,40,23,4,9,4,8,11,3505,41,1333
2019-520,Roland Garros,Clay,128,G,20190527,2211,201620,,,Monica Puig,R,170,PUR,25.6,214082,21,,Daria Kasatkina,R,170,RUS,22.0,6-3 6-1,3,R64,70,4,2,63,43,27,10,8,4,6,1,3,54,35,19,5,8,5,11,59,983,21,2150
2019-520,Roland Garros,Clay,128,G,20190527,2212,216347,,,Iga Swiatek,R,176,POL,17.9,202492,16,,Qiang Wang,R,172,CHN,27.3,6-3 6-0,3,R64,53,4,0,40,23,17,13,8,0,1,1,1,42,22,12,5,7,2,7,104,613,16,2812
2019-520,Roland Garros,Clay,128,G,20190527,2213,216153,,,Amanda Anisimova,R,180,USA,17.7,214544,11,,Aryna Sabalenka,R,182,BLR,21.0,6-4 6-2,3,R64,74,1,3,56,44,22,6,9,7,11,0,8,62,33,17,8,9,6,13,51,1110,11,3505
2019-520,Roland Garros,Clay,128,G,20190527,2306,216347,,,Iga Swiatek,R,176,POL,17.9,201620,,,Monica Puig,R,170,PUR,25.6,0-6 6-3 6-3,3,R32,108,6,5,80,42,30,16,12,5,8,11,5,87,52,40,12,12,9,12,104,613,59,983
2019-520,Roland Garros,Clay,128,G,20190527,2403,201594,3,,Simona Halep,R,168,ROU,27.6,216347,,,Iga Swiatek,R,176,POL,17.9,6-1 6-0,3,R16,45,0,0,33,25,21,2,7,1,2,0,1,40,19,5,6,6,3,10,3,5533,104,613
2019-540,Wimbledon,Grass,128,G,20190701,149,202596,,,Mihaela Buzarnescu,L,175,ROU,31.1,202468,,,Jessica Pegula,R,170,USA,25.3,6-4 6-4,3,R128,81,0,3,63,44,27,8,10,4,8,4,4,65,41,26,5,10,5,11,53,1106,72,806
2019-540,Wimbledon,Grass,128,G,20190701,151,201548,,,Ajla Tomljanovic,R,180,AUS,26.1,214082,29,,Daria Kasatkina,R,170,RUS,22.1,6-3 6-1,3,R128,66,3,3,47,22,15,14,8,1,3,0,10,60,37,21,5,8,3,9,49,1150,30,1745
2019-540,Wimbledon,Grass,128,G,20190701,154,221103,,,Coco Gauff,R,175,USA,15.2,200748,,,Venus Williams,R,185,USA,39.0,6-4 6-4,3,R128,79,4,5,60,41,32,10,10,2,3,2,4,55,36,25,9,10,0,3,313,148,44,1205
2019-540,Wimbledon,Grass,128,G,20190701,155,201517,,,Magdalena Rybarikova,R,180,SVK,30.7,214544,10,,Aryna Sabalenka,R,182,BLR,21.1,6-2 6-4,3,R128,70,4,2,50,28,23,11,8,2,3,0,8,60,37,24,7,9,2,6,139,423,11,3365
2019-540,Wimbledon,Grass,128,G,20190701,162,203530,,,Viktorija Golubic,R,169,SUI,26.7,216347,,,Iga Swiatek,R,176,POL,18.0,6-2 7-6(3),3,R128,90,1,2,80,59,36,9,11,5,9,7,3,65,37,20,10,10,0,6,81,723,64,879
2019-540,Wimbledon,Grass,128,G,20190701,191,221103,,,Coco Gauff,R,175,USA,15.2,201517,,,Magdalena Rybarikova,R,180,SVK,30.7,6-3 6-3,3,R64,69,2,3,50,33,28,10,9,0,0,4,2,53,31,22,8,8,2,4,313,148,139,423
2019-540,Wimbledon,Grass,128,G,20190701,209,221103,,,Coco Gauff,R,175,USA,15.2,201555,,,Polona Hercog,R,182,SLO,28.4,3-6 7-6(7) 7-5,3,R32,167,3,6,106,75,50,16,17,4,8,4,4,104,49,35,33,17,2,5,313,148,60,989
2019-540,Wimbledon,Grass,128,G,20190701,218,201594,7,,Simona Halep,R,168,ROU,27.7,221103,,,Coco Gauff,R,175,USA,15.2,6-3 6-3,3,R16,75,2,5,58,33,25,11,9,4,6,0,1,61,40,21,8,9,7,12,7,4063,313,148
2019-560,Us Open,Hard,128,G,20190826,102,221103,,,Coco Gauff,R,175,USA,15.4,215713,,,Anastasia Potapova,R,175,RUS,18.4,3-6 6-2 6-4,3,R128,121,0,11,71,45,33,7,13,0,5,2,4,99,52,29,21,14,12,19,140,446,72,864
2019-560,Us Open,Hard,128,G,20190826,106,201427,,,Alize Cornet,R,173,FRA,29.5,202468,,,Jessica Pegula,R,170,USA,25.5,6-2 6-3,3,R128,75,0,2,61,37,26,13,9,2,3,1,1,45,29,16,6,8,2,6,64,935,58,1010
2019-560,Us Open,Hard,128,G,20190826,108,214544,9,,Aryna Sabalenka,R,182,BLR,21.3,201458,,,Victoria Azarenka,R,180,BLR,30.0,3-6 6-3 6-4,3,R128,133,8,13,103,69,46,14,14,8,12,3,4,99,64,36,18,14,5,10,13,2955,41,1335
2019-560,Us Open,Hard,128,G,20190826,140,202427,16,,Johanna Konta,R,180,GBR,28.2,214082,,,Daria Kasatkina,R,170,RUS,22.3,6-1 4-6 6-2,3,R128,122,2,2,71,41,29,20,12,3,5,0,12,83,52,32,10,13,7,13,16,2695,42,1330
2019-560,Us Open,Hard,128,G,20190826,150,214096,,,Karolina Muchova,R,178,CZE,23.0,214981,,,Elena Rybakina,R,184,KAZ,20.1,6-4 6-4,3,R128,85,2,1,64,38,32,10,10,3,4,3,3,61,33,21,15,10,1,4,44,1199,69,886
2019-560,Us Open,Hard,128,G,20190826,154,216347,,,Iga Swiatek,R,176,POL,18.2,211736,,,Ivana Jorovic,R,174,SRB,22.3,6-0 6-1,3,R128,51,5,0,43,29,23,9,7,2,2,1,4,33,17,5,5,6,2,7,49,1101,93,663
2019-560,Us Open,Hard,128,G,20190826,165,221103,,,Coco Gauff,R,175,USA,15.4,201693,,,Timea Babos,R,179,HUN,26.2,6-2 4-6 6-4,3,R64,142,9,7,83,47,39,18,14,4,6,8,6,104,56,41,19,14,8,12,140,446,112,543
2019-560,Us Open,Hard,128,G,20190826,168,201709,,,Yulia Putintseva,R,163,KAZ,24.6,214544,9,,Aryna Sabalenka,R,182,BLR,21.3,6-3 7-6(3),3,R64,117,1,0,63,38,24,13,10,1,4,3,11,85,52,33,11,12,7,12,39,1355,13,2955
2019-560,Us Open,Hard,128,G,20190826,191,201545,12,,Anastasija Sevastova,R,169,LAT,29.3,216347,,,Iga Swiatek,R,176,POL,18.2,3-6 6-1 6-3,3,R64,118,3,3,77,42,30,17,12,3,5,1,3,89,49,28,19,13,8,13,11,3167,49,1101
2019-560,Us Open,Hard,128,G,20190826,196,211768,1,,Naomi Osaka,R,180,JPN,21.8,221103,,,Coco Gauff,R,175,USA,15.4,6-3 6-0,3,R32,65,5,1,49,27,20,9,8,3,5,2,7,42,19,8,7,7,1,7,1,6606,140,446
2019-580,Australian Open,Hard,128,G,20190114,108,201490,,,Timea Bacsinszky,R,170,SUI,29.6,214082,10,,Daria Kasatkina,R,170,RUS,21.6,6-3 6-0,3,R128,55,2,0,46,32,22,8,8,2,4,0,9,37,18,10,3,7,1,7,145,406,10,3415
2019-580,Australian Open,Hard,128,G,20190114,113,216347,,Q,Iga Swiatek,R,176,POL,17.6,202536,,,Ana Bogdan,R,171,ROU,26.1,6-3 3-6 6-4,3,R128,122,12,2,91,46,34,25,14,8,10,2,1,84,53,38,15,14,3,6,177,326,82,739
2019-580,Australian Open,Hard,128,G,20190114,139,214544,11,,Aryna Sabalenka,R,182,BLR,20.6,214939,,Q,Anna Kalinskaya,R,175,RUS,20.1,6-1 6-4,3,R128,66,5,0,51,34,29,9,9,1,1,2,3,56,33,22,8,8,3,6,11,3365,146,403
2019-580,Australian Open,Hard,128,G,20190114,170,202429,27,,Camila Giorgi,R,168,ITA,27.0,216347,,Q,Iga Swiatek,R,176,POL,17.6,6-2 6-0,3,R64,59,2,2,36,22,17,8,7,0,1,4,6,60,31,15,10,7,5,11,28,1645,177,326
2019-580,Australian Open,Hard,128,G,20190114,183,214544,11,,Aryna Sabalenka,R,182,BLR,20.6,211107,,,Katie Boulter,R,180,GBR,22.4,6-3 6-4,3,R64,73,7,1,58,39,31,10,10,0,1,5,3,63,39,25,9,9,5,8,11,3365,97,628
2019-580,Australian Open,Hard,128,G,20190114,205,216153,,,Amanda Anisimova,R,180,USA,17.3,214544,11,,Aryna Sabalenka,R,182,BLR,20.6,6-3 6-2,3,R32,65,4,1,52,35,28,9,9,1,1,3,4,57,39,24,6,8,7,11,87,695,11,3365
2019-M001,Sydney,Hard,32,P,20190107,273,201520,5,,Petra Kvitova,L,183,CZE,28.8,214544,,,Aryna Sabalenka,R,182,BLR,20.6,6-1 7-5,3,R32,79,5,4,62,34,29,10,10,4,6,2,5,51,27,14,10,9,0,5,8,4630,11,3365
2019-M001,Sydney,Hard,32,P,20190107,277,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,24.7,214082,8,,Daria Kasatkina,R,170,RUS,21.6,6-1 6-4,3,R32,74,3,4,51,19,14,18,9,1,3,1,4,59,32,17,10,8,3,8,33,1340,10,3415
2019-M006,Indian Wells,Hard,128,PM,20190304,211,202468,,WC,Jessica Pegula,R,170,USA,25.0,201610,,Q,Zarina Diyas,R,172,KAZ,25.3,6-1 6-1,3,R128,54,0,3,50,24,16,15,7,5,6,0,1,35,26,8,3,7,2,8,93,681,94,672
2019-M006,Indian Wells,Hard,128,PM,20190304,241,214954,,,Marketa Vondrousova,L,173,CZE,19.6,214082,14,,Daria Kasatkina,R,170,RUS,21.8,6-2 6-1,3,R64,70,1,2,50,32,24,11,8,1,1,0,5,56,40,20,7,7,8,12,61,896,14,2985
2019-M006,Indian Wells,Hard,128,PM,20190304,256,201615,24,,Lesia Tsurenko,R,174,UKR,29.7,202468,,WC,Jessica Pegula,R,170,USA,25.0,3-6 7-5 6-4,3,R64,129,1,5,87,58,31,16,15,4,10,2,6,104,59,35,20,16,8,15,28,1751,93,681
2019-M006,Indian Wells,Hard,128,PM,20190304,257,214544,9,,Aryna Sabalenka,R,182,BLR,20.8,201548,,,Ajla Tomljanovic,R,180,AUS,25.8,6-3 4-6 6-0,3,R64,99,2,5,87,51,35,18,13,5,8,2,4,63,33,20,13,12,2,8,9,3565,44,1223
2019-M006,Indian Wells,Hard,128,PM,20190304,279,214544,9,,Aryna Sabalenka,R,182,BLR,20.8,201615,24,,Lesia Tsurenko,R,174,UKR,29.7,6-2 7-5,3,R32,83,1,2,58,38,26,9,10,4,7,0,4,63,46,23,5,10,2,8,9,3565,28,1751
2019-M006,Indian Wells,Hard,128,PM,20190304,290,201493,8,,Angelique Kerber,L,173,GER,31.1,214544,9,,Aryna Sabalenka,R,182,BLR,20.8,6-1 4-6 6-4,3,R16,103,2,5,74,45,27,18,13,2,6,3,4,94,59,32,18,14,10,17,8,4880,9,3565
2019-M007,Miami,Hard,128,PM,20190318,180,221103,,WC,Coco Gauff,R,175,USA,15.0,216083,,WC,Caty Mcnally,R,,USA,17.3,3-6 6-3 6-4,3,R128,143,4,6,120,73,44,22,14,9,14,1,7,89,52,33,16,14,3,9,456,58,221,262
2019-M007,Miami,Hard,128,PM,20190318,184,202427,,,Johanna Konta,R,180,GBR,27.8,202468,,Q,Jessica Pegula,R,170,USA,25.0,6-1 6-4,3,R128,67,1,0,58,38,31,10,9,3,4,0,2,41,26,16,5,8,1,5,38,1265,90,711
2019-M007,Miami,Hard,128,PM,20190318,241,214082,14,,Daria Kasatkina,R,170,RUS,21.8,221103,,WC,Coco Gauff,R,175,USA,15.0,6-3 6-2,3,R64,66,1,4,55,30,20,10,9,2,5,2,6,45,30,12,5,8,4,10,22,2345,456,58
2019-M007,Miami,Hard,128,PM,20190318,265,201548,,,Ajla Tomljanovic,R,180,AUS,25.8,214544,9,,Aryna Sabalenka,R,182,BLR,20.8,6-3 6-4,3,R64,76,2,5,49,26,23,9,9,0,2,2,5,72,39,22,13,10,4,9,40,1228,9,3620
2019-M007,Miami,Hard,128,PM,20190318,271,200748,,,Venus Williams,R,185,USA,38.7,214082,14,,Daria Kasatkina,R,170,RUS,21.8,6-3 6-1,3,R32,74,2,2,57,39,25,4,8,5,9,0,6,54,31,10,7,8,0,8,43,1210,22,2345
2019-M009,Rome,Clay,64,P,20190513,248,213550,,,Sofia Kenin,R,170,USA,20.4,211148,,WC,Jasmine Paolini,R,160,ITA,23.3,6-1 6-2,3,R64,59,2,5,46,24,17,13,7,2,3,1,4,49,32,14,8,8,1,7,37,1438,210,279
2019-M009,Rome,Clay,64,P,20190513,259,214082,,,Daria Kasatkina,R,170,RUS,22.0,201593,,Q,Irina Camelia Begu,R,181,ROU,28.7,6-2 7-6(5),3,R64,95,0,4,70,51,37,11,10,6,7,2,0,61,35,21,15,10,0,3,21,2150,113,584
2019-M009,Rome,Clay,64,P,20190513,265,201427,,Q,Alize Cornet,R,173,FRA,29.3,214544,9,,Aryna Sabalenka,R,182,BLR,21.0,6-1 6-4,3,R64,74,2,4,60,42,28,7,9,3,5,1,12,48,28,18,3,8,2,7,53,1095,10,3500
2019-M009,Rome,Clay,64,P,20190513,280,214082,,,Daria Kasatkina,R,170,RUS,22.0,211701,,,Katerina Siniakova,R,174,CZE,23.0,2-6 6-4 6-1,3,R32,103,0,5,74,54,30,6,12,3,9,2,1,77,40,18,14,13,4,12,21,2150,45,1237
2019-M009,Rome,Clay,64,P,20190513,291,214954,,,Marketa Vondrousova,L,173,CZE,19.8,214082,,,Daria Kasatkina,R,170,RUS,22.0,7-5 2-6 6-2,3,R16,133,1,3,92,51,28,19,14,4,10,0,3,91,79,42,5,14,8,15,44,1267,21,2150
2019-M010,S-Hertogenbosch,Grass,32,I,20190610,270,215018,,WC,Destanee Aiava,R,175,AUS,19.0,214544,2,,Aryna Sabalenka,R,182,BLR,21.0,7-6(3) 1-6 6-4,3,R32,109,5,3,101,70,46,14,14,7,11,4,11,88,53,39,18,15,4,7,214,266,10,3565
2019-M010,S-Hertogenbosch,Grass,32,I,20190610,279,214981,,Q,Elena Rybakina,R,184,KAZ,19.9,201478,,Q,Varvara Lepchenko,L,180,USA,33.0,6-1 6-2,3,R32,76,4,1,45,29,25,9,8,2,2,0,2,51,34,20,5,7,3,7,134,448,127,496
2019-M010,S-Hertogenbosch,Grass,32,I,20190610,290,214981,,Q,Elena Rybakina,R,184,KAZ,19.9,202421,9,,Alison Van Uytvanck,R,173,BEL,25.2,6-3 6-4,3,R16,96,3,7,70,41,28,14,10,4,6,4,2,75,53,33,6,9,9,13,134,448,55,1030
2019-M010,S-Hertogenbosch,Grass,32,I,20190610,296,214981,,Q,Elena Rybakina,R,184,KAZ,19.9,201465,,,Kirsten Flipkens,R,165,BEL,33.4,6-4 6-4,3,QF,80,4,3,71,47,37,13,10,4,4,3,3,65,42,29,12,10,4,6,134,448,69,850
2019-M010,S-Hertogenbosch,Grass,32,I,20190610,299,202428,1,,Kiki Bertens,R,182,NED,27.4,214981,,Q,Elena Rybakina,R,184,KAZ,19.9,6-4 6-4,3,SF,83,5,5,59,37,25,12,10,2,4,1,4,62,35,22,13,10,1,5,4,5345,134,448
2019-M014,Moscow,Hard,32,I,20191014,277,215035,5,,Dayana Yastremska,R,175,UKR,19.4,214082,,,Daria Kasatkina,R,170,RUS,22.4,6-1 6-4,3,R32,80,2,5,70,36,26,14,9,7,10,0,7,50,25,13,8,8,2,8,28,1775,37,1425
2019-M015,Beijing,Hard,64,PM,20190930,243,214082,,,Daria Kasatkina,R,170,RUS,22.3,201397,,WC,Shuai Peng,R,173,CHN,33.7,2-6 6-4 6-4,3,R64,160,0,6,112,80,41,15,14,7,14,1,2,102,80,42,9,14,9,16,45,1220,102,610
2019-M015,Beijing,Hard,64,PM,20190930,246,211768,4,,Naomi Osaka,R,180,JPN,21.9,202468,,,Jessica Pegula,R,170,USA,25.5,6-3 7-6(5),3,R64,91,8,2,74,37,28,17,11,2,4,0,2,60,37,25,10,10,1,4,4,5011,76,812
2019-M015,Beijing,Hard,64,PM,20190930,272,214082,,,Daria Kasatkina,R,170,RUS,22.3,214544,12,,Aryna Sabalenka,R,182,BLR,21.4,6-4 7-6(5),3,R32,113,0,5,80,59,37,10,11,4,7,8,9,90,48,31,20,11,11,15,45,1220,14,2785
2019-M015,Beijing,Hard,64,PM,20190930,287,214082,,,Daria Kasatkina,R,170,RUS,22.3,206420,,,Ekaterina Alexandrova,R,175,RUS,24.8,6-4 6-3,3,R16,95,0,10,75,53,32,5,10,6,11,2,4,61,30,14,10,9,6,13,45,1220,38,1383
2019-M015,Beijing,Hard,64,PM,20190930,294,201496,16,,Caroline Wozniacki,R,177,DEN,29.2,214082,,,Daria Kasatkina,R,170,RUS,22.3,6-3 7-6(5),3,QF,101,1,0,77,54,32,12,11,3,7,0,6,58,46,23,4,10,1,6,19,2493,45,1220
2019-M016,Eastbourne,Grass,64,P,20190624,251,201492,,,Andrea Petkovic,R,180,GER,31.7,214082,,,Daria Kasatkina,R,170,RUS,22.1,5-7 6-4 6-2,3,R64,122,2,7,89,54,32,15,15,3,10,2,9,101,64,32,14,15,9,18,70,825,30,1790
2019-M016,Eastbourne,Grass,64,P,20190624,267,206289,,,Maria Sakkari,R,172,GRE,23.9,202468,,Q,Jessica Pegula,R,170,USA,25.3,6-2 6-1,3,R64,59,6,1,38,24,21,8,7,0,0,1,4,57,36,19,7,8,4,9,32,1641,74,801
2019-M016,Eastbourne,Grass,64,P,20190624,277,214544,8,,Aryna Sabalenka,R,182,BLR,21.1,214461,,,Tamara Zidansek,R,168,SLO,21.4,6-2 6-3,3,R32,77,3,4,53,28,23,13,8,5,6,1,2,78,54,29,10,9,7,12,10,3565,59,950
2019-M016,Eastbourne,Grass,64,P,20190624,289,214544,8,,Aryna Sabalenka,R,182,BLR,21.1,201496,11,,Caroline Wozniacki,R,177,DEN,28.9,2-6 6-4 7-6(5),3,R16,141,3,7,96,54,34,21,15,8,13,5,10,109,60,42,20,15,8,12,10,3565,14,2833
2019-M016,Eastbourne,Grass,64,P,20190624,295,202428,3,,Kiki Bertens,R,182,NED,27.5,214544,8,,Aryna Sabalenka,R,182,BLR,21.1,6-4 3-6 6-4,3,QF,123,6,7,90,52,36,19,14,4,7,3,7,91,53,32,23,15,1,5,4,5425,10,3565
2019-M020,Brisbane,Hard,32,P,20181231,277,214040,,WC,Kimberly Birrell,R,170,AUS,20.6,214082,7,,Daria Kasatkina,R,170,RUS,21.6,5-7 6-4 7-6(3),3,R32,186,2,7,114,63,45,21,17,7,12,8,10,132,63,45,31,17,20,25,283,170,10,3415
2019-M021,Madrid,Clay,64,PM,20190506,252,201458,,,Victoria Azarenka,R,180,BLR,29.7,214082,,,Daria Kasatkina,R,170,RUS,21.9,7-5 6-4,3,R64,103,2,4,78,46,29,16,11,2,5,3,6,74,47,28,12,11,5,10,52,1100,21,2355
