ranking_date,rank,player,points,tours
20191007,110,221103,574,11
20191007,116,211148,554,28
20191007,126,206252,520,14
20191007,461,215613,85,9
20191007,703,221012,33,10
20191014,16,214544,2580,24
20191014,37,214082,1425,22
20191014,43,214981,1306,29
20191014,61,216347,1011,16
20191014,71,221103,854,12
20191014,77,202468,793,22
20191014,119,211148,548,28
20191014,133,206252,472,13
20191014,518,215613,67,8
20191014,639,221012,43,11
20191021,14,214544,2520,23
20191021,37,214981,1401,29
20191021,61,216347,1011,16
20191021,69,221103,855,13
20191021,70,214082,851,21
20191021,76,202468,793,22
20191021,119,211148,548,29
20191021,132,206252,471,12
20191021,507,215613,72,9
20191021,635,221012,43,11
20191104,11,214544,3120,24
20191104,37,214981,1401,27
20191104,61,216347,1011,16
20191104,68,221103,855,13
20191104,69,214082,851,21
20191104,76,202468,787,20
20191104,117,211148,571,29
20191104,135,206252,471,12
20191104,486,215613,81,10
20191104,649,221012,42,10
20191111,11,214544,3120,24
20191111,36,214981,1401,26
20191111,60,216347,1011,16
20191111,69,221103,855,13
20191111,70,214082,851,21
20191111,76,202468,787,20
20191111,105,211148,612,29
20191111,131,206252,471,12
20191111,483,215613,81,10
20191111,642,221012,42,10
20191118,11,214544,3120,24
20191118,36,214981,1401,25
20191118,60,216347,1011,16
20191118,68,221103,855,13
20191118,69,214082,851,21
20191118,84,202468,743,19
20191118,96,211148,688,29
20191118,129,206252,471,12
20191118,493,215613,76,10
20191118,644,221012,42,10
20191125,11,214544,3120,24
20191125,36,214981,1401,25
20191125,60,216347,1011,16
20191125,68,221103,855,13
20191125,69,214082,851,21
20191125,84,202468,743,19
20191125,97,211148,688,29
20191125,129,206252,471,12
20191125,493,215613,76,10
20191125,644,221012,42,10
20191202,11,214544,3120,24
20191202,36,214981,1401,25
20191202,60,216347,1011,16
20191202,68,221103,855,13
20191202,69,214082,851,21
20191202,84,202468,743,19
20191202,97,211148,688,29
20191202,129,206252,471,12
20191202,495,215613,76,10
20191202,646,221012,42,10
20191209,11,214544,3120,0
20191209,36,214981,1401,0
20191209,60,216347,1011,0
20191209,68,221103,855,0
20191209,69,214082,851,0
20191209,84,202468,743,0
20191209,97,211148,688,0
20191209,129,206252,471,0
20191209,493,215613,76,0
20191209,647,221012,42,0
20191216,11,214544,3120,0
20191216,36,214981,1401,0
20191216,60,216347,1011,0
20191216,68,221103,855,0
20191216,69,214082,851,0
20191216,83,202468,743,0
20191216,96,211148,688,0
20191216,129,206252,468,0
20191216,491,215613,76,0
20191216,647,221012,42,0
20191223,11,214544,3120,0
20191223,37,214981,1401,0
20191223,60,216347,1011,0
20191223,68,221103,855,0
20191223,70,214082,851,0
20191223,83,202468,743,0
20191223,96,211148,688,0
20191223,131,206252,468,0
20191223,492,215613,76,0
20191223,648,221012,42,0
20191230,11,214544,3120,24
20191230,37,214981,1401,25
20191230,60,216347,1011,16
20191230,68,221103,855,13
20191230,70,214082,851,21
20191230,83,202468,743,19
20191230,96,211148,688,29
20191230,131,206252,468,12
20191230,494,215613,76,10
20191230,647,221012,42,10
20200106,11,214544,2940,23
20200106,36,214981,1401,25
20200106,59,216347,997,15
20200106,67,221103,855,13
20200106,70,214082,851,20
20200106,82,202468,743,19
20200106,94,211148,688,29
20200106,131,206252,468,12
20200106,494,215613,76,10
20200106,647,221012,42,10
20200113,12,214544,2940,23
20200113,30,214981,1551,25
20200113,56,216347,997,15
20200113,64,202468,910,20
20200113,66,221103,885,14
20200113,68,214082,880,20
20200113,94,211148,691,29
20200113,127,206252,489,14
20200113,491,215613,76,10
20200113,648,221012,42,10
20200120,12,214544,3025,24
20200120,26,214981,1816,26
20200120,56,216347,997,15
20200120,66,202468,910,20
20200120,67,221103,885,14
20200120,69,214082,880,21
20200120,96,211148,691,30
20200120,128,206252,489,14
20200120,491,215613,76,10
20200120,650,221012,42,10
20200127,12,214544,3025,0
20200127,26,214981,1816,0
20200127,56,216347,997,0
20200127,66,202468,910,0
20200127,67,221103,885,0
20200127,69,214082,880,0
20200127,96,211148,691,0
20200127,128,206252,489,0
20200127,491,215613,76,0
20200127,650,221012,42,0
20200203,13,214544,2820,23
20200203,25,214981,1866,24
20200203,48,216347,1127,15
20200203,51,221103,1112,14
20200203,71,214082,850,20
20200203,76,202468,769,20
20200203,94,211148,689,28
20200203,112,206252,579,14
20200203,493,215613,76,10
20200203,625,221012,45,12
20200210,13,214544,2820,23
20200210,25,214981,1866,24
20200210,48,216347,1127,15
20200210,51,221103,1112,14
20200210,71,214082,850,20
20200210,76,202468,769,20
20200210,94,211148,689,28
20200210,112,206252,579,14
20200210,496,215613,76,10
20200210,624,221012,45,12
20200217,13,214544,2820,23
20200217,19,214981,2141,25
20200217,49,216347,1127,15
20200217,51,221103,1112,14
20200217,71,214082,850,21
20200217,79,202468,769,21
20200217,96,211148,689,28
20200217,113,206252,579,14
20200217,498,215613,76,10
20200217,628,221012,45,12
20200224,13,214544,2815,0
20200224,17,214981,2416,0
20200224,49,221103,1082,0
20200224,50,216347,1079,0
20200224,73,214082,803,0
20200224,79,202468,769,0
20200224,94,211148,689,0
20200224,113,206252,580,0
20200224,498,215613,76,0
20200224,632,221012,45,0
20200302,11,214544,3615,0
20200302,17,214981,2471,0
20200302,48,216347,1139,0
20200302,51,221103,1081,0
20200302,73,214082,820,0
20200302,78,202468,767,0
20200302,93,211148,689,0
20200302,113,206252,580,0
20200302,497,215613,76,0
20200302,632,221012,45,0
20200309,11,214544,3615,24
20200309,17,214981,2471,26
20200309,49,216347,1139,15
20200309,52,221103,1081,12
20200309,66,214082,905,23
20200309,80,202468,783,21
20200309,95,211148,689,28
20200309,115,206252,580,15
20200309,497,215613,77,11
20200309,639,221012,45,12
20200316,11,214544,3615,24
20200316,17,214981,2471,26
20200316,49,216347,1139,15
20200316,52,221103,1081,12
20200316,66,214082,905,23
20200316,80,202468,783,21
20200316,95,211148,689,28
20200316,115,206252,580,15
20200316,497,215613,77,11
20200316,639,221012,45,12
20200810,11,214544,3615,24
20200810,17,214981,2471,26
20200810,50,216347,1139,15
20200810,53,221103,1081,12
20200810,66,214082,905,24
20200810,81,202468,783,21
20200810,95,211148,689,28
20200810,118,206252,580,15
20200810,502,215613,77,11
20200810,630,221012,47,13
20200817,11,214544,3615,25
20200817,17,214981,2471,26
20200817,50,221103,1173,12
20200817,51,216347,1139,15
20200817,68,214082,905,24
20200817,83,202468,783,21
20200817,96,211148,689,28
20200817,114,206252,610,16
20200817,502,215613,77,11
20200817,630,221012,47,13
20200824,11,214544,3615,25
20200824,17,214981,2471,26
20200824,50,221103,1173,12
20200824,51,216347,1139,15
20200824,68,214082,905,24
20200824,83,202468,783,21
20200824,96,211148,689,28
20200824,114,206252,610,16
20200824,502,215613,77,11
20200824,630,221012,47,13
20200831,11,214544,3615,25
20200831,17,214981,2471,26
20200831,51,221103,1174,13
20200831,53,216347,1139,15
20200831,63,202468,983,21
20200831,70,214082,905,24
20200831,97,211148,689,29
20200831,116,206252,610,16
20200831,502,215613,77,11
20200831,617,221012,49,14
20200907,11,214544,3615,0
20200907,17,214981,2471,0
20200907,51,221103,1174,0
20200907,53,216347,1139,0
20200907,63,202468,983,0
20200907,70,214082,905,0
20200907,97,211148,689,0
20200907,116,206252,610,0
20200907,502,215613,77,0
20200907,617,221012,49,0
20200914,12,214544,3615,25
20200914,18,214981,2501,26
20200914,52,216347,1199,15
20200914,53,221103,1174,13
20200914,59,202468,1103,21
20200914,74,214082,905,24
20200914,99,211148,707,30
20200914,118,206252,610,16
20200914,410,221012,109,16
20200914,504,215613,77,11
20200921,12,214544,3615,25
20200921,18,214981,2546,27
20200921,51,221103,1234,14
20200921,53,216347,1200,16
20200921,60,202468,1103,21
20200921,71,214082,935,24
20200921,94,211148,755,30
20200921,117,206252,618,17
20200921,405,221012,113,17
20200921,505,215613,77,11
20200928,12,214544,3615,25
20200928,18,214981,2666,28
20200928,51,221103,1234,14
20200928,54,216347,1200,16
20200928,60,202468,1103,21
20200928,71,214082,935,24
20200928,94,211148,755,30
20200928,114,206252,626,18
20200928,328,221012,163,18
20200928,506,215613,77,11
20201005,12,214544,3615,0
20201005,18,214981,2666,0
20201005,51,221103,1234,0
20201005,54,216347,1200,0
20201005,60,202468,1103,0
20201005,71,214082,935,0
20201005,94,211148,755,0
20201005,114,206252,626,0
20201005,328,221012,163,0
20201005,506,215613,77,0
20201012,12,214544,3675,25
20201012,17,216347,2960,16
20201012,19,214981,2696,28
20201012,55,221103,1284,14
20201012,63,202468,1103,21
20201012,75,214082,935,24
20201012,85,206252,868,19
20201012,95,211148,785,30
20201012,326,221012,168,19
20201012,512,215613,77,11
20201019,12,214544,3675,25
20201019,17,216347,2960,16
20201019,19,214981,2696,28
20201019,55,221103,1284,14
20201019,63,202468,1103,21
20201019,75,214082,935,24
20201019,85,206252,868,19
20201019,95,211148,785,30
20201019,326,221012,168,19
20201019,514,215613,77,11
20201026,11,214544,4045,26
20201026,17,216347,2960,16
20201026,19,214981,2696,29
20201026,47,221103,1364,15
20201026,62,202468,1103,21
20201026,70,214082,985,25
20201026,74,206252,947,20
20201026,94,211148,785,31
20201026,325,221012,168,19
20201026,509,215613,78,12
20201102,11,214544,4045,26
20201102,17,216347,2960,16
20201102,19,214981,2696,29
20201102,47,221103,1364,15
20201102,62,202468,1103,21
20201102,70,214082,985,25
20201102,74,206252,947,20
20201102,94,211148,785,31
20201102,325,221012,168,20
20201102,511,215613,78,12
20201109,11,214544,4045,26
20201109,17,216347,2960,16
20201109,19,214981,2696,29
20201109,47,221103,1364,15
20201109,62,202468,1103,21
20201109,70,214082,985,25
20201109,74,206252,947,20
20201109,94,211148,785,31
20201109,324,221012,168,20
20201109,462,215613,91,13
20201116,10,214544,4220,27
20201116,17,216347,2960,16
20201116,19,214981,2696,29
20201116,48,221103,1364,15
20201116,62,202468,1103,21
20201116,65,206252,1052,21
20201116,71,214082,985,25
20201116,95,211148,785,31
20201116,324,221012,168,20
20201116,463,215613,91,13
20201123,10,214544,4220,27
20201123,17,216347,2960,16
20201123,19,214981,2696,29
20201123,48,221103,1364,15
20201123,62,202468,1103,21
20201123,65,206252,1052,21
20201123,71,214082,985,25
20201123,95,211148,785,31
20201123,325,221012,168,20
20201123,465,215613,91,13
20201130,10,214544,4220,27
20201130,17,216347,2960,16
20201130,19,214981,2696,29
20201130,48,221103,1364,15
20201130,62,202468,1103,21
20201130,65,206252,1052,21
20201130,71,214082,985,25
20201130,96,211148,785,31
20201130,325,221012,168,20
20201130,465,215613,91,13
20201207,10,214544,4220,27
20201207,17,216347,2960,16
20201207,19,214981,2696,29
20201207,48,221103,1364,15
20201207,62,202468,1103,21
20201207,65,206252,1052,21
20201207,71,214082,985,25
20201207,96,211148,785,31
20201207,325,221012,168,20
20201207,466,215613,91,13
20201214,10,214544,4220,27
20201214,17,216347,2960,16
20201214,19,214981,2696,29
20201214,48,221103,1364,15
20201214,63,202468,1103,21
20201214,65,206252,1071,22
20201214,72,214082,985,25
20201214,96,211148,785,32
20201214,325,221012,168,20
20201214,466,215613,91,13
20201221,10,214544,4220,27
20201221,17,216347,2960,16
20201221,19,214981,2696,29
20201221,48,221103,1364,15
20201221,63,202468,1103,21
20201221,65,206252,1071,22
20201221,72,214082,985,25
20201221,96,211148,785,32
20201221,325,221012,168,20
20201221,466,215613,91,13
20201228,10,214544,4220,27
20201228,17,216347,2960,16
20201228,19,214981,2696,29
20201228,48,221103,1364,15
20201228,63,202468,1103,21
20201228,65,206252,1071,22
20201228,72,214082,985,25
20201228,96,211148,785,32
20201228,287,221012,218,21
20201228,466,215613,91,13
20210104,10,214544,4220,27
20210104,17,216347,2960,16
20210104,19,214981,2696,29
20210104,48,221103,1364,15
20210104,63,202468,1103,21
20210104,65,206252,1071,22
20210104,72,214082,985,25
20210104,96,211148,785,32
20210104,287,221012,218,21
20210104,466,215613,91,13
20210111,10,214544,4220,27
20210111,17,216347,2960,16
20210111,19,214981,2696,29
20210111,48,221103,1364,15
20210111,63,202468,1103,21
20210111,65,206252,1071,22
20210111,72,214082,985,25
20210111,96,211148,785,32
20210111,287,221012,218,21
20210111,466,215613,91,13
20210118,7,214544,4580,28
20210118,17,216347,2960,16
20210118,19,214981,2718,30
20210118,48,221103,1394,16
20210118,64,202468,1103,22
20210118,66,206252,1092,23
20210118,71,214082,1010,26
20210118,97,211148,785,33
20210118,290,221012,218,21
20210118,467,215613,91,13
20210125,7,214544,4580,28
20210125,17,216347,2960,16
20210125,19,214981,2718,30
20210125,48,221103,1394,16
20210125,64,202468,1103,22
20210125,66,206252,1092,23
20210125,71,214082,1010,26
20210125,97,211148,785,33
20210125,243,221012,268,22
20210125,467,215613,91,13
20210201,7,214544,4580,28
20210201,17,216347,2960,16
20210201,19,214981,2718,30
20210201,48,221103,1394,16
20210201,64,202468,1103,22
20210201,66,206252,1092,23
20210201,71,214082,1010,26
20210201,97,211148,785,33
20210201,244,221012,268,22
20210201,468,215613,91,13
20210208,7,214544,4580,29
20210208,17,216347,3014,17
20210208,21,214981,2718,31
20210208,48,221103,1423,17
20210208,59,206252,1183,24
20210208,61,202468,1138,23
20210208,75,214082,1010,27
20210208,95,211148,826,34
20210208,244,221012,268,22
20210208,469,215613,91,13
20210215,7,214544,4580,0
20210215,17,216347,3014,0
20210215,21,214981,2718,0
20210215,48,221103,1423,0
20210215,59,206252,1183,0
20210215,61,202468,1138,0
20210215,75,214082,1010,0
20210215,95,211148,826,0
20210215,244,221012,268,0
20210215,469,215613,91,0
20210222,8,214544,4810,29
20210222,18,216347,3014,17
20210222,23,214981,2718,31
20210222,43,202468,1558,23
20210222,52,221103,1423,17
20210222,57,214082,1295,28
20210222,63,206252,1183,24
20210222,99,211148,826,34
20210222,249,221012,268,22
20210222,472,215613,91,13
20210301,8,214544,4810,29
20210301,15,216347,3483,18
20210301,23,214981,2718,31
20210301,38,221103,1632,18
20210301,44,202468,1558,23
20210301,58,214082,1295,28
20210301,63,206252,1183,24
20210301,98,211148,831,35
20210301,251,221012,268,22
20210301,473,215613,91,13
20210308,8,214544,4810,29
20210308,15,216347,3483,18
20210308,23,214981,2718,31
20210308,36,202468,1743,24
20210308,40,221103,1632,18
20210308,58,214082,1295,28
20210308,63,206252,1184,25
20210308,99,211148,831,35
20210308,252,221012,268,22
20210308,474,215613,91,13
20210315,8,214544,4815,29
20210315,16,216347,3570,19
20210315,23,214981,2718,31
20210315,33,202468,1904,25
20210315,35,221103,1821,19
20210315,38,206252,1756,25
20210315,61,214082,1295,28
20210315,100,211148,831,35
20210315,253,221012,268,22
20210315,476,215613,91,13
20210322,8,214544,4815,29
20210322,16,216347,3570,19
20210322,23,214981,2718,31
20210322,33,202468,1904,25
20210322,36,221103,1821,19
20210322,39,206252,1756,25
20210322,42,214082,1710,28
20210322,101,211148,836,35
20210322,253,221012,268,22
20210322,479,215613,91,13
20210329,8,214544,4815,0
20210329,16,216347,3570,0
20210329,23,214981,2718,0
20210329,33,202468,1904,0
20210329,36,221103,1821,0
20210329,39,206252,1756,0
20210329,42,214082,1710,0
20210329,101,211148,836,0
20210329,253,221012,268,0
20210329,479,215613,91,0
20210405,7,214544,5085,28
20210405,16,216347,3615,19
20210405,23,214981,2718,32
20210405,32,202468,1968,24
20210405,36,221103,1796,19
20210405,37,214082,1745,27
20210405,39,206252,1716,26
20210405,103,211148,811,36
20210405,251,221012,267,21
20210405,481,215613,90,12
20210412,7,214544,5085,28
20210412,16,216347,3453,18
20210412,23,214981,2718,33
20210412,33,202468,1968,24
20210412,35,221103,1886,20
20210412,37,214082,1745,27
20210412,38,206252,1716,26
20210412,104,211148,793,36
20210412,252,221012,267,21
20210412,404,215613,120,13
20210419,7,214544,5085,28
20210419,16,216347,3453,18
20210419,23,214981,2718,33
20210419,33,202468,1968,24
20210419,35,221103,1886,20
20210419,37,214082,1745,27
20210419,42,206252,1691,26
20210419,104,211148,793,36
20210419,252,221012,267,21
20210419,350,215613,150,14
20210426,7,214544,5205,29
20210426,17,216347,3453,18
20210426,22,214981,2718,32
20210426,33,202468,1968,24
20210426,35,221103,1886,20
20210426,37,214082,1745,27
20210426,39,206252,1701,27
20210426,103,211148,793,36
20210426,252,221012,267,21
20210426,350,215613,150,14
20210503,7,214544,5205,0
20210503,17,216347,3453,0
20210503,22,214981,2718,0
20210503,33,202468,1968,0
20210503,35,221103,1886,0
20210503,37,214082,1745,0
20210503,39,206252,1701,0
20210503,103,211148,793,0
20210503,252,221012,267,0
20210503,350,215613,150,0
20210510,4,214544,6195,29
20210510,15,216347,3555,18
20210510,22,214981,2683,33
20210510,31,202468,2058,23
20210510,35,221103,1866,21
20210510,37,214082,1800,27
20210510,40,206252,1646,28
20210510,93,211148,863,38
20210510,254,221012,267,21
20210510,381,215613,126,15
20210517,4,214544,6195,29
20210517,9,216347,4435,18
20210517,22,214981,2683,33
20210517,28,202468,2219,24
20210517,30,221103,2156,21
20210517,37,214082,1800,27
20210517,38,206252,1723,29
20210517,91,211148,863,38
20210517,253,221012,269,22
20210517,382,215613,126,15
20210524,4,214544,6195,29
20210524,9,216347,4435,18
20210524,22,214981,2683,33
20210524,25,221103,2420,22
20210524,29,202468,2219,23
20210524,36,214082,1800,28
20210524,38,206252,1723,29
20210524,91,211148,863,39
20210524,254,221012,269,22
20210524,384,215613,125,14
20210531,4,214544,6195,29
20210531,9,216347,4435,18
20210531,22,214981,2683,33
20210531,25,221103,2420,22
20210531,29,202468,2219,24
20210531,33,206252,1973,30
20210531,37,214082,1800,28
20210531,91,211148,863,39
20210531,252,221012,274,24
20210531,385,215613,125,14
20210607,4,214544,6195,0
20210607,9,216347,4435,0
20210607,22,214981,2683,0
20210607,25,221103,2420,0
20210607,29,202468,2219,0
20210607,33,206252,1973,0
20210607,37,214082,1800,0
20210607,91,211148,863,0
20210607,252,221012,274,0
20210607,385,215613,125,0
20210614,4,214544,6195,29
20210614,9,216347,4435,18
20210614,15,206252,3733,30
20210614,21,214981,3043,33
20210614,23,221103,2780,22
20210614,26,202468,2339,24
20210614,35,214082,1860,28
20210614,87,211148,958,40
20210614,245,221012,274,24
20210614,385,215613,125,14
20210621,4,214544,6195,29
20210621,9,216347,4430,17
20210621,17,206252,3683,30
20210621,21,214981,3043,34
20210621,23,221103,2780,22
20210621,25,202468,2410,24
20210621,34,214082,1985,29
20210621,89,211148,958,40
20210621,190,221012,368,25
20210621,385,215613,125,14
20210628,4,214544,6195,29
20210628,9,216347,4465,17
20210628,17,206252,3683,30
20210628,20,214981,3123,35
20210628,23,221103,2805,23
20210628,26,202468,2410,24
20210628,35,214082,2030,29
20210628,88,211148,958,40
20210628,194,221012,363,25
20210628,369,215613,143,15
20210705,4,214544,6195,0
20210705,9,216347,4465,0
20210705,17,206252,3683,0
20210705,20,214981,3123,0
20210705,23,221103,2805,0
20210705,26,202468,2410,0
20210705,35,214082,2030,0
20210705,88,211148,958,0
20210705,194,221012,363,0
20210705,369,215613,143,0
20210712,3,214544,6965,29
20210712,8,216347,4695,17
20210712,13,206252,3893,31
20210712,20,214981,3258,34
20210712,25,221103,2765,23
20210712,27,202468,2470,24
20210712,31,214082,2090,29
20210712,87,211148,938,41
20210712,169,221012,442,27
20210712,348,215613,161,16
20210719,3,214544,6965,29
20210719,8,216347,4695,17
20210719,11,206252,4113,30
20210719,20,214981,3083,33
20210719,25,221103,2765,23
20210719,27,202468,2470,24
20210719,31,214082,2090,29
20210719,92,211148,920,40
20210719,171,221012,442,27
20210719,352,215613,161,17
20210726,3,214544,6965,29
20210726,8,216347,4695,17
20210726,11,206252,4113,30
20210726,20,214981,3083,32
20210726,25,221103,2765,23
20210726,27,202468,2470,24
20210726,31,214082,2090,28
20210726,91,211148,890,39
20210726,163,221012,487,28
20210726,349,215613,161,17
20210802,3,214544,6845,28
20210802,8,216347,4685,16
20210802,11,206252,4113,29
20210802,20,214981,3083,32
20210802,25,221103,2765,23
20210802,28,202468,2220,24
20210802,31,214082,2090,27
20210802,96,211148,858,38
20210802,161,221012,487,28
20210802,331,215613,189,18
20210809,3,214544,6845,27
20210809,7,216347,4550,15
20210809,10,206252,4113,28
20210809,19,214981,3083,33
20210809,24,221103,2765,23
20210809,27,214082,2335,27
20210809,30,202468,2220,24
20210809,98,211148,858,38
20210809,161,221012,484,28
20210809,329,215613,189,18
20210816,3,214544,7010,27
20210816,8,216347,4461,15
20210816,10,206252,4113,28
20210816,19,214981,3083,34
20210816,24,221103,2845,23
20210816,25,202468,2540,24
20210816,26,214082,2335,28
20210816,100,211148,858,38
20210816,162,221012,481,28
20210816,327,215613,189,18
20210823,2,214544,7010,27
20210823,8,216347,4461,15
20210823,9,206252,4273,29
20210823,20,214981,3083,34
20210823,23,221103,2875,23
20210823,25,202468,2425,24
20210823,27,214082,2335,28
20210823,98,211148,863,38
20210823,162,221012,481,28
20210823,331,215613,189,19
20210830,2,214544,7010,27
20210830,8,216347,4461,15
20210830,9,206252,4273,29
20210830,20,214981,3083,34
20210830,23,221103,2875,23
20210830,25,202468,2425,24
20210830,27,214082,2340,29
20210830,99,211148,863,39
20210830,162,221012,481,28
20210830,337,215613,189,20
20210906,2,214544,7010,0
20210906,8,216347,4461,0
20210906,9,206252,4273,0
20210906,20,214981,3083,0
20210906,23,221103,2875,0
20210906,25,202468,2425,0
20210906,27,214082,2340,0
20210906,99,211148,863,0
20210906,162,221012,481,0
20210906,338,215613,189,0
20210913,2,214544,7720,26
20210913,7,206252,4668,29
20210913,8,216347,4571,15
20210913,17,214981,3068,33
20210913,19,221103,2815,23
20210913,24,214082,2460,29
20210913,25,202468,2425,24
20210913,87,211148,903,37
20210913,157,221012,481,28
20210913,319,215613,197,20
20210920,2,214544,7720,26
20210920,5,206252,4668,29
20210920,6,216347,4571,15
20210920,16,214981,3068,31
20210920,19,221103,2815,23
20210920,23,202468,2425,23
20210920,24,214082,2355,28
20210920,64,211148,1075,36
20210920,156,221012,481,28
20210920,320,215613,197,20
20210927,2,214544,7005,24
20210927,4,216347,4756,16
20210927,5,206252,4668,29
20210927,17,214981,2898,30
20210927,19,221103,2815,23
20210927,24,202468,2425,22
20210927,25,214082,2355,27
20210927,61,211148,1075,35
20210927,154,221012,481,27
20210927,317,215613,197,20
20211004,2,214544,7115,23
20211004,4,216347,4756,15
20211004,5,206252,4668,29
20211004,16,214981,2983,31
20211004,19,221103,2815,23
20211004,24,202468,2470,22
20211004,30,214082,2195,26
20211004,63,211148,1075,36
20211004,158,221012,481,27
20211004,282,215613,231,22
20211011,2,214544,7115,0
20211011,4,216347,4756,0
20211011,5,206252,4668,0
20211011,16,214981,2983,0
20211011,19,221103,2815,0
20211011,24,202468,2470,0
20211011,30,214082,2195,0
20211011,63,211148,1075,0
20211011,158,221012,481,0
20211011,282,215613,231,0
20211018,2,214544,7115,23
20211018,4,206252,4748,30
20211018,11,216347,3306,16
20211018,17,214981,2883,30
20211018,21,202468,2650,23
20211018,23,221103,2600,22
20211018,28,214082,2205,26
20211018,54,211148,1130,36
20211018,158,221012,474,26
20211018,289,215613,229,22
20211025,2,214544,6750,23
20211025,4,206252,4708,29
20211025,11,216347,3306,16
20211025,19,214981,2883,30
20211025,21,202468,2650,23
20211025,24,221103,2550,21
20211025,28,214082,2180,26
20211025,56,211148,1130,35
20211025,151,221012,496,27
20211025,281,215613,239,23
20211101,2,214544,6150,22
20211101,3,206252,4708,29
20211101,10,216347,3306,16
20211101,16,214981,2883,30
20211101,20,202468,2650,23
20211101,23,221103,2550,21
20211101,28,214082,2180,26
20211101,51,211148,1210,36
20211101,147,221012,511,28
20211101,287,215613,235,23
20211108,2,214544,6130,0
20211108,3,206252,4708,0
20211108,9,216347,3286,0
20211108,14,214981,2855,0
20211108,19,202468,2650,0
20211108,21,221103,2550,0
20211108,26,214082,2180,0
20211108,51,211148,1190,0
20211108,144,221012,511,0
20211108,284,215613,235,0
20211115,2,214544,6380,20
20211115,5,206252,5008,29
20211115,9,216347,3786,16
20211115,14,214981,2855,29
20211115,18,202468,2650,22
20211115,22,221103,2550,21
20211115,26,214082,2180,25
20211115,53,211148,1178,36
20211115,143,221012,511,29
20211115,233,215613,297,24
20211122,2,214544,6380,20
20211122,5,206252,5008,29
20211122,9,216347,3786,16
20211122,14,214981,2855,29
20211122,18,202468,2650,22
20211122,22,221103,2550,21
20211122,26,214082,2180,25
20211122,53,211148,1178,36
20211122,144,221012,511,29
20211122,236,215613,297,24
20211129,2,214544,6380,20
20211129,5,206252,5008,29
20211129,9,216347,3786,16
20211129,14,214981,2855,29
20211129,18,202468,2650,22
20211129,22,221103,2550,21
20211129,26,214082,2180,25
20211129,53,211148,1178,36
20211129,126,221012,596,31
20211129,237,215613,297,24
20211206,2,214544,6380,20
20211206,5,206252,5008,29
20211206,9,216347,3786,16
20211206,14,214981,2855,29
20211206,18,202468,2650,22
20211206,22,221103,2550,21
20211206,26,214082,2180,25
20211206,53,211148,1178,36
20211206,125,221012,596,31
20211206,237,215613,297,24
20211213,2,214544,6380,20
20211213,5,206252,5008,29
20211213,9,216347,3786,16
20211213,14,214981,2855,29
20211213,18,202468,2650,22
20211213,22,221103,2550,21
20211213,26,214082,2180,25
20211213,53,211148,1178,36
20211213,125,221012,596,31
20211213,241,215613,297,24
20211220,2,214544,6380,20
20211220,5,206252,5008,29
20211220,9,216347,3786,16
20211220,14,214981,2855,29
20211220,18,202468,2650,22
20211220,22,221103,2550,21
20211220,26,214082,2180,25
20211220,53,211148,1178,36
20211220,125,221012,596,31
20211220,241,215613,297,24
20211227,2,214544,6380,20
20211227,5,206252,5008,29
20211227,9,216347,3786,16
20211227,14,214981,2855,29
20211227,18,202468,2650,22
20211227,22,221103,2550,21
20211227,26,214082,2180,25
20211227,53,211148,1178,36
20211227,126,221012,596,31
20211227,242,215613,297,24
20220103,2,214544,6380,20
20220103,5,206252,5008,29
20220103,9,216347,3786,16
20220103,14,214981,2855,29
20220103,18,202468,2650,22
20220103,22,221103,2550,21
20220103,26,214082,2180,25
20220103,53,211148,1178,36
20220103,126,221012,596,31
20220103,242,215613,297,24
20220110,2,214544,6351,20
20220110,4,206252,5008,27
20220110,8,216347,3971,17
20220110,13,214981,2980,29
20220110,19,221103,2575,21
20220110,22,202468,2500,22
20220110,26,214082,2235,25
20220110,52,211148,1178,36
20220110,111,221012,719,32
20220110,244,215613,297,24
20220117,2,214544,5698,18
20220117,4,206252,5213,26
20220117,9,216347,3916,16
20220117,12,214981,2765,27
20220117,16,221103,2655,20
20220117,21,202468,2474,21
20220117,23,214082,2360,23
20220117,52,211148,1153,34
20220117,108,221012,719,32
20220117,243,215613,297,24
20220124,2,214544,5698,0
20220124,4,206252,5213,0
20220124,9,216347,3916,0
20220124,12,214981,2765,0
20220124,16,221103,2655,0
20220124,21,202468,2474,0
20220124,23,214082,2360,0
20220124,52,211148,1153,0
20220124,108,221012,719,0
20220124,243,215613,297,0
20220131,2,214544,5698,18
20220131,3,206252,5533,26
20220131,4,216347,4456,16
20220131,12,214981,2705,27
20220131,16,202468,2474,20
20220131,17,221103,2425,20
20220131,22,214082,2200,22
20220131,49,211148,1153,34
20220131,80,221012,852,31
20220131,231,215613,297,24
20220207,2,214544,5698,18
20220207,3,206252,5533,26
20220207,8,216347,3986,15
20220207,12,214981,2705,27
20220207,16,202468,2474,20
20220207,20,221103,2231,19
20220207,21,214082,2200,22
20220207,48,211148,1153,33
20220207,80,221012,852,31
20220207,210,215613,325,25
20220214,2,214544,5698,18
20220214,3,206252,5533,26
20220214,9,216347,3986,15
20220214,14,202468,2474,19
20220214,16,214981,2455,27
20220214,20,221103,2231,19
20220214,28,214082,1760,21
20220214,46,211148,1153,33
20220214,79,221012,852,31
20220214,204,215613,325,25
20220221,2,214544,5563,18
20220221,3,206252,5003,26
20220221,8,216347,3936,15
