ranking_date,rank,player,points,tours
20150518,167,206242,314,25
20150518,256,214082,170,13
20150518,269,211651,160,9
20150518,341,211148,104,16
20150518,381,202468,87,12
20150518,412,211684,75,16
20150518,414,211107,74,15
20150518,598,214096,34,10
20150518,905,203389,11,2
20150518,919,214544,11,6
20150518,938,214939,10,4
20150525,16,201619,2275,21
20150525,21,202494,2045,24
20150525,27,201458,1733,16
20150525,146,206252,366,25
20150525,152,211533,347,15
20150525,165,202499,317,26
20150525,166,206242,314,25
20150525,259,214082,170,13
20150525,270,211651,160,9
20150525,342,211148,104,16
20150525,382,202468,87,12
20150525,416,211107,74,15
20150525,418,211684,73,15
20150525,601,214096,34,10
20150525,905,203389,11,2
20150525,920,214544,11,6
20150525,938,214939,10,4
20150601,16,201619,2275,
20150601,21,202494,2045,
20150601,27,201458,1733,
20150601,146,206252,366,
20150601,152,211533,347,
20150601,165,202499,317,
20150601,166,206242,314,
20150601,259,214082,170,
20150601,270,211651,160,
20150601,342,211148,104,
20150601,383,202468,87,
20150601,416,211107,74,
20150601,418,211684,73,
20150601,603,214096,34,
20150601,905,203389,11,
20150601,920,214544,11,
20150601,938,214939,10,
20150608,17,202494,2405,24
20150608,18,201619,2395,21
20150608,26,201458,1863,16
20150608,123,202499,437,26
20150608,140,206252,377,26
20150608,152,211533,343,15
20150608,154,206242,339,27
20150608,218,214082,225,15
20150608,266,211651,160,9
20150608,321,202468,117,13
20150608,325,211148,115,18
20150608,414,211684,75,16
20150608,419,211107,73,14
20150608,598,214096,35,11
20150608,908,203389,11,2
20150608,922,214544,11,6
20150608,939,214939,10,4
20150615,17,202494,2405,
20150615,18,201619,2395,
20150615,25,201458,1863,
20150615,126,202499,446,
20150615,140,206252,373,
20150615,144,211533,357,
20150615,148,206242,343,
20150615,216,214082,225,
20150615,262,211651,160,
20150615,298,202468,135,
20150615,322,211148,115,
20150615,415,211684,74,
20150615,455,211107,65,
20150615,595,214096,35,
20150615,909,203389,11,
20150615,929,214544,11,
20150615,947,214939,10,
20150622,17,202494,2405,23
20150622,21,201619,1980,19
20150622,23,201458,1892,16
20150622,126,202499,446,26
20150622,140,206252,373,27
20150622,145,211533,364,17
20150622,148,206242,343,28
20150622,195,214082,270,15
20150622,263,211651,160,9
20150622,298,202468,136,15
20150622,330,211148,115,18
20150622,395,211684,80,17
20150622,456,211107,64,12
20150622,603,214096,35,11
20150622,741,214544,20,7
20150622,911,203389,11,2
20150622,948,214939,10,4
20150629,17,202494,2405,
20150629,21,201619,1980,
20150629,24,201458,1892,
20150629,127,202499,446,
20150629,141,206252,373,
20150629,147,211533,364,
20150629,149,206242,343,
20150629,161,214082,320,
20150629,264,211651,160,
20150629,300,202468,136,
20150629,334,211148,115,
20150629,400,211684,80,
20150629,463,211107,64,
20150629,612,214096,35,
20150629,737,214544,21,
20150629,923,203389,11,
20150629,957,214939,10,
20150706,17,202494,2405,
20150706,21,201619,1980,
20150706,24,201458,1892,
20150706,127,202499,446,
20150706,141,206252,373,
20150706,147,211533,364,
20150706,149,206242,343,
20150706,161,214082,320,
20150706,264,211651,160,
20150706,300,202468,136,
20150706,334,211148,115,
20150706,400,211684,80,
20150706,463,211107,64,
20150706,612,214096,35,
20150706,737,214544,21,
20150706,923,203389,11,
20150706,957,214939,10,
20150713,17,202494,2465,
20150713,18,201619,2280,
20150713,19,201458,2252,
20150713,130,211533,426,
20150713,132,202499,407,
20150713,155,206242,320,
20150713,156,214082,320,
20150713,163,206252,311,
20150713,221,211651,215,
20150713,258,202468,166,
20150713,337,211148,111,
20150713,380,211684,85,
20150713,459,211107,62,
20150713,592,214096,37,
20150720,17,202494,2465,
20150720,18,201619,2280,
20150720,20,201458,2252,
20150720,131,211533,425,
20150720,134,202499,407,
20150720,145,206252,362,
20150720,151,214082,337,
20150720,159,206242,320,
20150720,215,211651,216,
20150720,257,202468,166,
20150720,340,211148,111,
20150720,378,211684,85,
20150720,458,211107,62,
20150720,476,214096,57,
20150720,704,214544,23,
20150720,823,214939,15,
20150720,913,203389,11,
20150727,18,201619,2280,
20150727,19,201458,2252,
20150727,20,202494,2245,
20150727,124,211533,441,
20150727,131,214082,414,
20150727,140,202499,379,
20150727,143,206252,362,
20150727,153,206242,319,
20150727,215,211651,216,
20150727,254,202468,166,
20150727,346,211148,106,
20150727,378,211684,85,
20150727,476,214096,57,
20150727,492,211107,53,
20150727,702,214544,23,
20150727,822,214939,15,
20150727,916,203389,11,
20150803,18,201619,2280,19
20150803,19,201458,2251,15
20150803,20,202494,2245,22
20150803,116,211533,508,20
20150803,129,202499,437,27
20150803,134,214082,414,19
20150803,146,206252,362,25
20150803,160,206242,319,24
20150803,218,211651,216,12
20150803,255,202468,173,19
20150803,364,211148,94,14
20150803,378,211684,85,18
20150803,471,214096,58,13
20150803,509,211107,49,9
20150803,702,214544,23,10
20150803,819,214939,15,5
20150803,918,203389,11,2
20150810,15,202494,2370,23
20150810,19,201619,2275,19
20150810,21,201458,2061,14
20150810,117,211533,508,20
20150810,127,202499,437,26
20150810,132,214082,414,19
20150810,145,206252,362,25
20150810,167,206242,311,23
20150810,219,211651,216,12
20150810,254,202468,173,20
20150810,366,211148,94,14
20150810,382,211684,85,18
20150810,507,211107,49,9
20150810,529,214096,46,12
20150810,704,214544,23,10
20150810,816,214939,15,5
20150810,916,203389,11,2
20150817,19,201619,2270,
20150817,20,202494,2240,
20150817,21,201458,2166,
20150817,116,211533,508,
20150817,128,202499,437,
20150817,131,214082,414,
20150817,141,206252,391,
20150817,167,206242,311,
20150817,215,211651,216,
20150817,258,202468,173,
20150817,368,211148,94,
20150817,383,211684,85,
20150817,459,214096,62,
20150817,522,211107,47,
20150817,709,214544,23,
20150817,815,214939,15,
20150817,918,203389,11,
20150824,17,202494,2530,23
20150824,19,201619,2275,19
20150824,20,201458,2271,15
20150824,114,211533,516,21
20150824,129,202499,437,26
20150824,133,214082,426,20
20150824,142,206252,391,27
20150824,167,206242,311,23
20150824,215,211651,219,12
20150824,257,202468,173,20
20150824,378,211148,88,13
20150824,385,211684,85,18
20150824,462,214096,62,14
20150824,557,211107,42,7
20150824,710,214544,23,10
20150824,824,214939,15,5
20150824,946,203389,10,1
20150831,17,202494,2530,24
20150831,19,201619,2275,20
20150831,20,201458,2271,15
20150831,114,211533,516,21
20150831,129,202499,437,26
20150831,133,214082,426,20
20150831,142,206252,391,27
20150831,167,206242,311,23
20150831,216,211651,219,12
20150831,260,202468,173,20
20150831,384,211148,88,13
20150831,391,211684,85,18
20150831,463,214096,63,15
20150831,563,211107,42,7
20150831,714,214544,23,10
20150831,831,214939,15,5
20150831,956,203389,10,1
20150907,17,202494,2530,
20150907,19,201619,2275,
20150907,20,201458,2271,
20150907,114,211533,516,
20150907,129,202499,437,
20150907,133,214082,426,
20150907,142,206252,391,
20150907,167,206242,311,
20150907,216,211651,219,
20150907,260,202468,173,
20150907,384,211148,88,
20150907,391,211684,85,
20150907,463,214096,63,
20150907,563,211107,42,
20150907,714,214544,23,
20150907,831,214939,15,
20150907,956,203389,10,
20150914,16,202494,2650,24
20150914,18,201619,2445,20
20150914,23,201458,2271,15
20150914,101,211533,596,21
20150914,109,214082,555,21
20150914,131,202499,419,25
20150914,162,206252,316,26
20150914,164,206242,311,23
20150914,177,202468,282,21
20150914,201,211651,239,13
20150914,377,211684,89,18
20150914,392,211148,83,12
20150914,436,214096,69,15
20150914,622,211107,33,6
20150914,706,214544,23,10
20150914,827,214939,15,5
20150921,16,202494,2650,23
20150921,18,201619,2445,19
20150921,23,201458,2216,14
20150921,77,211533,768,22
20150921,93,214082,650,21
20150921,131,202499,419,25
20150921,158,202468,329,22
20150921,163,206252,316,26
20150921,172,206242,294,22
20150921,198,211651,240,14
20150921,374,211684,89,18
20150921,390,211148,83,12
20150921,433,214096,69,15
20150921,615,211107,33,6
20150921,704,214544,23,10
20150921,827,214939,15,5
20150928,17,201619,2440,
20150928,20,202494,2360,
20150928,23,201458,2216,
20150928,78,211533,768,
20150928,100,214082,601,
20150928,137,202499,390,
20150928,161,202468,329,
20150928,165,206252,316,
20150928,173,206242,290,
20150928,193,211651,257,
20150928,382,211684,89,
20150928,425,214096,74,
20150928,452,211148,65,
20150928,621,211107,33,
20150928,710,214544,23,
20150928,828,214939,15,
20151005,18,202494,2455,23
20151005,19,201619,2435,18
20151005,22,201458,2276,14
20151005,78,211533,768,23
20151005,104,214082,601,20
20151005,108,202499,568,24
20151005,160,202468,329,22
20151005,164,206252,323,27
20151005,180,206242,281,20
20151005,194,211651,258,15
20151005,383,211684,89,18
20151005,426,214096,74,15
20151005,444,211148,68,14
20151005,626,211107,33,6
20151005,712,214544,23,10
20151005,829,214939,15,5
20151012,19,201619,2495,18
20151012,21,202494,2410,23
20151012,22,201458,2276,15
20151012,80,211533,768,23
20151012,102,214082,601,20
20151012,107,202499,568,23
20151012,151,202468,343,22
20151012,161,206252,323,28
20151012,179,206242,281,20
20151012,194,211651,257,14
20151012,382,211684,89,18
20151012,429,214096,74,15
20151012,450,211148,68,14
20151012,616,214544,35,11
20151012,630,211107,33,6
20151012,824,214939,15,5
20151019,19,201619,2495,18
20151019,21,202494,2410,24
20151019,23,201458,2276,15
20151019,80,211533,767,23
20151019,104,214082,610,20
20151019,108,202499,577,23
20151019,151,202468,343,22
20151019,164,206252,314,27
20151019,177,206242,281,20
20151019,203,211651,244,13
20151019,382,211684,89,18
20151019,423,214096,74,15
20151019,446,211148,68,14
20151019,539,214544,47,12
20151019,629,211107,33,6
20151019,855,214939,14,5
20151026,19,201619,2495,
20151026,20,202494,2410,
20151026,22,201458,2276,
20151026,73,214082,817,
20151026,80,211533,771,
20151026,109,202499,577,
20151026,150,202468,349,
20151026,164,206252,318,
20151026,186,206242,269,
20151026,202,211651,245,
20151026,406,211684,80,
20151026,433,214096,72,
20151026,493,211148,54,
20151026,545,214544,47,
20151026,668,211107,28,
20151026,681,214939,27,
20151102,19,201619,2495,18
20151102,20,202494,2410,24
20151102,22,201458,2276,15
20151102,71,214082,817,20
20151102,80,211533,771,23
20151102,106,202499,600,25
20151102,152,202468,349,24
20151102,164,206252,318,29
20151102,185,206242,269,19
20151102,219,211651,215,13
20151102,424,214096,75,14
20151102,459,211684,62,16
20151102,551,214544,47,12
20151102,556,211148,46,11
20151102,672,211107,28,5
20151102,684,214939,27,5
20151109,18,201619,2600,
20151109,19,202494,2590,
20151109,22,201458,2276,
20151109,72,214082,812,
20151109,79,211533,771,
20151109,105,202499,600,
20151109,151,202468,349,
20151109,187,206252,269,
20151109,198,206242,255,
20151109,220,211651,215,
20151109,419,214096,75,
20151109,459,211684,62,
20151109,548,214544,47,
20151109,581,211148,41,
20151109,681,214939,27,
20151109,889,211107,13,
20151116,18,201619,2600,
20151116,19,202494,2590,
20151116,22,201458,2276,
20151116,74,214082,812,
20151116,80,211533,771,
20151116,104,202499,620,
20151116,150,202468,349,
20151116,187,206252,269,
20151116,200,206242,255,
20151116,224,211651,215,
20151116,421,214096,75,
20151116,463,211684,62,
20151116,547,214544,47,
20151116,580,211148,41,
20151116,682,214939,27,
20151116,1029,211107,8,
20151123,18,201619,2600,
20151123,19,202494,2590,
20151123,22,201458,2276,
20151123,75,214082,812,
20151123,81,211533,771,
20151123,104,202499,620,
20151123,152,202468,349,
20151123,188,206252,269,
20151123,206,206242,241,
20151123,227,211651,214,
20151123,382,214096,93,
20151123,456,214544,64,
20151123,464,211684,62,
20151123,475,211148,59,
20151123,648,214939,31,
20151123,1024,211107,8,
20151130,18,201619,2600,
20151130,19,202494,2590,
20151130,22,201458,2276,
20151130,75,214082,812,
20151130,84,211533,749,
20151130,104,202499,620,
20151130,155,202468,349,
20151130,190,206252,269,
20151130,210,206242,241,
20151130,228,211651,214,
20151130,362,214096,103,
20151130,459,214544,64,
20151130,478,211148,59,
20151130,486,211684,57,
20151130,594,214939,38,
20151130,1028,211107,8,
20151207,18,201619,2600,
20151207,19,202494,2590,
20151207,22,201458,2276,
20151207,75,214082,812,
20151207,84,211533,749,
20151207,104,202499,620,
20151207,155,202468,349,
20151207,190,206252,269,
20151207,210,206242,241,
20151207,227,211651,214,
20151207,361,214096,103,
20151207,458,214544,64,
20151207,478,211148,59,
20151207,486,211684,57,
20151207,597,214939,38,
20151207,1031,211107,8,
20151214,18,201619,2600,
20151214,19,202494,2590,
20151214,22,201458,2276,
20151214,75,214082,812,
20151214,84,211533,749,
20151214,104,202499,620,
20151214,155,202468,349,
20151214,188,206252,269,
20151214,227,211651,214,
20151214,231,206242,206,
20151214,359,214096,103,
20151214,460,214544,64,
20151214,478,211148,59,
20151214,485,211684,57,
20151214,598,214939,38,
20151221,18,201619,2600,
20151221,19,202494,2590,
20151221,22,201458,2276,
20151221,75,214082,812,
20151221,84,211533,749,
20151221,103,202499,620,
20151221,155,202468,349,
20151221,188,206252,269,
20151221,229,211651,214,
20151221,243,206242,184,
20151221,360,214096,103,
20151221,460,214544,64,
20151221,479,211148,59,
20151221,489,211684,57,
20151221,598,214939,38,
20151228,18,201619,2600,
20151228,19,202494,2590,
20151228,22,201458,2276,
20151228,75,214082,812,
20151228,84,211533,749,
20151228,103,202499,620,
20151228,155,202468,349,
20151228,188,206252,269,
20151228,230,211651,214,
20151228,246,206242,184,
20151228,362,214096,103,
20151228,385,214544,94,
20151228,482,211148,59,
20151228,490,211684,57,
20151228,597,214939,38,
20160104,18,201619,2600,
20160104,19,202494,2590,
20160104,22,201458,2276,
20160104,75,214082,812,
20160104,84,211533,749,
20160104,103,202499,620,
20160104,156,202468,349,
20160104,188,206252,269,
20160104,232,211651,214,
20160104,247,206242,184,
20160104,296,214544,143,
20160104,364,214096,103,
20160104,483,211148,59,
20160104,549,211684,47,
20160104,598,214939,38,
20160111,16,201458,2745,15
20160111,17,201619,2600,18
20160111,20,202494,2465,25
20160111,70,214082,841,20
20160111,81,211533,771,21
20160111,102,202499,620,26
20160111,155,202468,349,24
20160111,185,206252,269,28
20160111,228,211651,214,
20160111,246,206242,184,
20160111,294,214544,143,
20160111,364,214096,103,
20160111,483,211148,59,
20160111,549,211684,47,
20160111,598,214939,38,
20160118,16,201458,2745,15
20160118,17,201619,2600,17
20160118,21,202494,2465,25
20160118,69,214082,849,21
20160118,81,211533,771,22
20160118,104,202499,616,26
20160118,156,202468,349,25
20160118,194,206252,256,27
20160118,228,211651,214,12
20160118,246,206242,184,15
20160118,295,214544,143,13
20160118,363,214096,103,15
20160118,484,211148,59,11
20160118,548,211684,47,14
20160118,597,214939,38,7
20160201,14,201458,2935,15
20160201,21,202494,2405,25
20160201,24,201619,2060,17
20160201,61,214082,915,20
20160201,86,211533,768,23
20160201,107,202499,616,26
20160201,147,202468,390,25
20160201,188,206252,266,27
20160201,227,211651,214,12
20160201,237,206242,201,15
20160201,294,214544,143,13
20160201,348,214096,112,16
20160201,489,211148,59,11
20160201,514,211684,53,15
20160201,597,214939,38,7
20160208,14,201458,2935,15
20160208,21,202494,2405,25
20160208,24,201619,2060,17
20160208,63,214082,898,19
20160208,85,211533,768,22
20160208,108,202499,617,27
20160208,150,202468,380,24
20160208,189,206252,266,26
20160208,229,206242,218,15
20160208,232,211651,214,12
20160208,297,214544,142,12
20160208,344,214096,116,17
20160208,490,211148,59,11
20160208,514,211684,53,15
20160208,600,214939,37,6
20160215,15,201458,2935,15
20160215,21,202494,2405,25
20160215,23,201619,2060,17
20160215,45,214082,1082,20
20160215,86,211533,768,23
20160215,105,202499,637,27
20160215,150,202468,380,24
20160215,189,206252,266,26
20160215,228,206242,218,15
20160215,240,211651,201,11
20160215,295,214544,142,12
20160215,340,214096,116,17
20160215,486,211148,59,11
20160215,545,211684,47,14
20160215,591,214939,38,7
20160222,14,201458,2935,15
20160222,18,202494,2530,25
20160222,23,201619,2060,17
20160222,47,214082,1082,20
20160222,88,211533,752,23
20160222,104,202499,637,27
20160222,148,202468,380,24
20160222,190,206252,266,26
20160222,239,211651,202,12
20160222,265,206242,158,14
20160222,284,214544,147,13
20160222,333,214096,119,16
20160222,485,211148,59,11
20160222,561,211684,44,13
20160222,591,214939,38,7
20160229,15,201458,2660,15
20160229,19,202494,2530,25
20160229,25,201619,2060,17
20160229,41,211533,1252,23
20160229,46,214082,1137,21
20160229,94,202499,717,28
20160229,150,202468,377,23
20160229,191,206252,262,26
20160229,230,211651,213,12
20160229,255,214544,177,14
20160229,270,206242,158,14
20160229,333,214096,119,16
20160229,484,211148,59,11
20160229,525,211684,50,14
20160229,594,214939,38,7
20160307,14,202494,2750,26
20160307,15,201458,2660,15
20160307,24,201619,2060,17
20160307,40,211533,1252,23
20160307,48,214082,1137,21
20160307,94,202499,717,28
20160307,151,202468,377,23
20160307,188,206252,274,26
20160307,224,211651,218,13
20160307,254,214544,178,15
20160307,270,206242,162,14
20160307,327,214096,119,17
20160307,479,211148,60,12
20160307,541,211684,48,13
20160307,593,214939,38,7
20160314,14,202494,2750,
20160314,15,201458,2660,
20160314,24,201619,2060,
20160314,40,211533,1252,
20160314,48,214082,1137,
20160314,94,202499,717,
20160314,151,202468,377,
20160314,188,206252,274,
20160314,224,211651,218,
20160314,254,214544,178,
20160314,270,206242,162,
20160314,327,214096,119,
20160314,479,211148,60,
20160314,541,211684,48,
20160314,593,214939,38,
20160321,8,201458,3595,
20160321,16,202494,2695,
20160321,24,201619,2005,
20160321,36,214082,1342,
20160321,39,211533,1252,
20160321,90,202499,731,
20160321,151,202468,377,
20160321,187,206252,274,
20160321,222,211651,223,
20160321,255,214544,178,
20160321,264,206242,168,
20160321,319,214096,125,
20160321,477,211148,60,
20160321,543,211684,48,
20160321,595,214939,38,
20160328,8,201458,3595,
20160328,16,202494,2695,
20160328,24,201619,2005,
20160328,36,214082,1342,
20160328,39,211533,1252,
20160328,90,202499,731,
20160328,151,202468,377,
20160328,187,206252,274,
20160328,222,211651,223,
20160328,255,214544,178,
20160328,264,206242,168,
20160328,319,214096,125,
20160328,477,211148,60,
20160328,543,211684,48,
20160328,595,214939,38,
20160328,1074,211107,7,
20160404,5,201458,4530,
20160404,16,202494,2750,
20160404,22,201619,2210,
20160404,35,214082,1367,
20160404,38,211533,1217,
20160404,92,202499,738,
20160404,147,202468,378,
20160404,188,206252,270,
20160404,257,214544,174,
20160404,261,211651,171,
20160404,265,206242,169,
20160404,297,214096,136,
20160404,473,211148,62,
20160404,479,211684,60,
20160404,596,214939,38,
20160404,1066,211107,7,
20160411,5,201458,4530,15
20160411,16,202494,2750,26
20160411,25,201619,1906,17
20160411,32,214082,1454,22
20160411,37,211533,1314,25
20160411,95,202499,721,29
20160411,159,202468,354,25
20160411,191,206252,266,24
20160411,258,214544,174,13
20160411,262,211651,171,15
20160411,280,206242,156,15
20160411,297,214096,136,20
20160411,476,211148,62,13
20160411,485,211684,59,13
20160411,557,214939,44,7
20160411,1065,211107,7,3
20160418,5,201458,4530,15
20160418,17,202494,2700,26
20160418,25,201619,1906,17
20160418,32,214082,1454,22
20160418,37,211533,1314,25
20160418,93,202499,721,29
20160418,160,202468,354,25
20160418,192,206252,270,25
20160418,241,211651,201,16
20160418,260,214544,174,13
20160418,295,214096,136,21
20160418,345,206242,108,14
20160418,476,211148,61,12
20160418,483,211684,59,13
20160418,596,214939,37,6
20160418,958,214981,10,3
20160418,1056,211107,7,3
20160425,5,201458,4530,15
20160425,17,202494,2700,26
20160425,24,201619,1906,17
20160425,32,214082,1454,22
20160425,37,211533,1314,25
20160425,95,202499,716,29
20160425,152,202468,368,25
20160425,192,206252,270,25
20160425,240,211651,201,16
20160425,263,214544,174,13
20160425,297,214096,136,21
20160425,343,206242,108,14
20160425,485,211684,58,12
20160425,488,211148,57,11
20160425,599,214939,37,6
20160425,958,214981,10,3
20160425,996,211107,9,4
20160502,5,201458,4530,15
20160502,19,202494,2475,25
20160502,25,201619,1906,17
20160502,32,214082,1454,21
20160502,37,211533,1313,25
20160502,95,202499,716,29
20160502,150,202468,375,25
20160502,182,206252,299,25
20160502,239,211651,201,16
20160502,255,214544,180,13
20160502,297,214096,136,21
20160502,342,206242,108,14
20160502,453,211148,69,12
20160502,485,211684,58,12
20160502,597,214939,37,6
20160502,760,211107,21,5
20160502,952,214981,10,3
20160509,6,201458,4530,15
20160509,17,202494,2475,25
20160509,24,201619,2016,17
20160509,33,214082,1451,21
20160509,39,211533,1273,25
20160509,96,202499,706,29
20160509,155,202468,368,25
20160509,190,206252,287,24
20160509,255,211651,181,16
20160509,256,214544,180,13
20160509,292,214096,140,23
20160509,336,206242,113,16
20160509,459,211148,68,11
20160509,506,211684,54,12
20160509,526,214939,49,7
20160509,743,211107,22,6
20160509,956,214981,10,3
20160516,5,201458,4341,
20160516,17,201619,2541,
20160516,20,202494,2416,
20160516,32,214082,1538,
20160516,36,211533,1365,
20160516,96,202499,706,
20160516,154,202468,368,
20160516,192,206252,287,
20160516,260,211651,181,
20160516,261,214544,180,
20160516,298,214096,140,
20160516,332,206242,117,
20160516,465,211148,67,
20160516,520,211684,51,
20160516,527,214939,49,
20160516,742,211107,22,
20160516,958,214981,10,
20160523,5,201458,4341,15
20160523,17,201619,2482,16
20160523,20,202494,2416,25
20160523,32,214082,1538,22
20160523,36,211533,1365,26
20160523,96,202499,706,30
20160523,154,202468,368,25
20160523,179,206252,304,26
20160523,250,214544,195,14
20160523,262,211651,181,16
20160523,281,214096,156,24
20160523,334,206242,117,16
20160523,464,211148,67,10
20160523,512,211684,55,12
20160523,533,214939,49,7
20160523,741,211107,22,6
20160523,959,214981,10,3
20160530,5,201458,4341,
20160530,17,201619,2482,
20160530,20,202494,2416,
20160530,32,214082,1538,
20160530,36,211533,1365,
20160530,96,202499,706,
20160530,154,202468,368,
20160530,179,206252,304,
20160530,250,214544,195,
20160530,262,211651,181,
20160530,281,214096,156,
20160530,334,206242,117,
20160530,464,211148,67,
20160530,512,211684,55,
20160530,533,214939,49,
20160530,741,211107,22,
20160530,959,214981,10,
20160606,6,201458,4221,15
20160606,16,201619,2592,16
20160606,19,202494,2226,25
20160606,31,214082,1618,21
20160606,39,211533,1362,26
20160606,111,202499,591,31
20160606,163,202468,340,25
20160606,190,206252,285,24
20160606,194,214544,275,15
20160606,240,211651,205,19
20160606,282,214096,156,23
20160606,330,206242,114,15
20160606,483,211148,59,9
20160606,508,211684,53,11
20160606,529,214939,49,7
20160606,724,211107,23,7
20160606,964,214981,10,3
20160613,6,201458,4221,
20160613,16,201619,2592,
20160613,18,202494,2226,
20160613,31,214082,1618,
20160613,38,211533,1378,
20160613,111,202499,591,
20160613,173,202468,323,
20160613,189,206252,285,
20160613,196,214544,275,
20160613,233,214096,226,
20160613,244,211651,205,
20160613,356,206242,104,
20160613,435,211684,74,
20160613,482,211148,59,
20160613,531,214939,49,
20160613,602,211107,37,
20160613,961,214981,10,
20160620,6,201458,4191,14
20160620,10,201619,3061,17
20160620,19,202494,2226,26
20160620,31,214082,1586,20
20160620,36,211533,1465,26
20160620,112,202499,591,32
20160620,171,202468,323,24
20160620,187,206252,285,24
20160620,205,214544,267,15
20160620,230,214096,226,25
20160620,245,211651,205,20
20160620,350,206242,103,13
20160620,357,214939,100,8
20160620,461,211684,67,11
20160620,481,211148,60,10
20160620,592,211107,38,9
20160620,959,214981,10,3
20160627,6,201458,4191,14
20160627,9,201619,3061,16
20160627,20,202494,2226,25
20160627,33,214082,1549,20
20160627,34,211533,1482,27
20160627,112,202499,591,33
20160627,170,202468,323,24
20160627,188,206252,285,24
20160627,189,214544,284,15
20160627,229,214096,226,25
20160627,245,211651,205,20
20160627,307,214939,130,9
20160627,354,206242,103,13
20160627,463,211684,67,11
20160627,490,211148,60,10
20160627,596,211107,38,9
20160627,960,214981,10,3
20160704,6,201458,4191,
20160704,9,201619,3061,
20160704,20,202494,2226,
20160704,33,214082,1549,
20160704,34,211533,1482,
20160704,112,202499,591,
20160704,170,202468,323,
20160704,188,206252,285,
20160704,189,214544,284,
20160704,229,214096,226,
20160704,245,211651,205,
20160704,307,214939,130,
20160704,354,206242,103,
20160704,463,211684,67,
20160704,490,211148,60,
20160704,596,211107,38,
20160704,960,214981,10,
20160711,6,201458,3761,
20160711,11,201619,2871,
20160711,20,202494,2226,
20160711,29,214082,1666,
20160711,37,211533,1422,
20160711,111,202499,578,
20160711,177,202468,313,
20160711,181,214544,304,
20160711,200,206252,271,
20160711,218,214096,250,
20160711,265,211651,181,
20160711,303,214939,134,
20160711,363,206242,101,
20160711,393,211684,91,
20160711,436,211148,74,
20160711,498,211107,58,
20160711,671,214981,29,
20160718,6,201458,3761,
20160718,11,201619,2871,
20160718,20,202494,2226,
20160718,29,214082,1661,
20160718,38,211533,1422,
20160718,109,202499,578,
20160718,173,202468,313,
20160718,180,214544,303,
20160718,224,214096,245,
20160718,254,206252,192,
20160718,266,211651,181,
20160718,302,214939,134,
20160718,367,206242,101,
20160718,381,211684,96,
20160718,432,211148,75,
20160718,500,211107,58,
20160718,673,214981,29,
20160725,7,201458,3761,
20160725,12,201619,2871,
20160725,20,202494,2226,
20160725,33,214082,1596,
20160725,40,211533,1417,
20160725,109,202499,578,
20160725,135,202468,422,
20160725,180,214544,303,
20160725,220,214096,245,
20160725,252,206252,192,
20160725,262,214939,184,
20160725,266,211651,181,
20160725,355,206242,106,
20160725,385,211684,96,
20160725,395,211148,93,
20160725,483,211107,63,
20160725,672,214981,29,
20160801,7,201458,3761,
20160801,9,201619,3455,
20160801,20,202494,2330,
20160801,27,214082,1773,
20160801,41,211533,1360,
20160801,118,202499,520,
20160801,138,202468,415,
20160801,178,214544,304,
20160801,218,214096,245,
20160801,253,206252,192,
20160801,256,214939,189,
20160801,265,211651,181,
20160801,343,206242,112,
20160801,380,211684,95,
20160801,388,211148,93,
20160801,477,211107,63,
20160801,674,214981,29,
20160808,7,201458,3761,
20160808,9,201619,3401,
20160808,20,202494,2146,
20160808,27,214082,1773,
20160808,39,211533,1407,
20160808,121,202499,520,
20160808,142,202468,415,
20160808,180,214544,304,
20160808,221,214096,245,
20160808,256,206252,192,
20160808,260,214939,189,
20160808,267,211651,181,
20160808,342,206242,114,
20160808,385,211684,95,
20160808,391,211148,93,
20160808,467,211107,64,
20160808,676,214981,29,
20160815,7,201458,3656,13
20160815,9,201619,3401,16
20160815,19,202494,2146,23
20160815,24,214082,1773,19
20160815,39,211533,1407,26
20160815,121,202499,520,31
20160815,140,202468,415,24
20160815,179,214544,304,16
20160815,226,214096,238,24
20160815,236,214939,219,12
20160815,259,211651,181,19
20160815,266,206252,171,23
20160815,321,211148,124,15
20160815,343,206242,114,16
20160815,387,211684,95,12
20160815,448,211107,70,13
20160815,679,214981,29,4
20160822,7,201458,3551,
20160822,9,201619,3341,
20160822,23,202494,1797,
20160822,24,214082,1773,
20160822,39,211533,1454,
20160822,106,202499,608,
20160822,139,202468,415,
20160822,178,214544,304,
20160822,227,214096,238,
20160822,236,214939,219,
20160822,264,211651,173,
20160822,267,206252,171,
20160822,300,211148,133,
20160822,346,206242,114,
20160822,383,211684,96,
20160822,436,211107,76,
20160822,641,214981,33,
20160829,7,201458,3551,
20160829,9,201619,3286,
20160829,19,202494,2101,
20160829,24,214082,1773,
20160829,36,211533,1495,
20160829,106,202499,608,
20160829,138,202468,415,
20160829,178,214544,304,
20160829,223,214096,238,
20160829,235,214939,219,
20160829,263,211651,173,
20160829,267,206252,171,
20160829,303,211148,133,
20160829,345,206242,114,
20160829,347,211684,114,
20160829,435,211107,76,
20160829,612,214981,37,
20160829,751,203389,21,
20160905,7,201458,3551,
20160905,9,201619,3286,
20160905,19,202494,2101,
20160905,24,214082,1773,
20160905,36,211533,1495,
20160905,106,202499,608,
20160905,138,202468,415,
20160905,178,214544,304,
20160905,223,214096,238,
20160905,235,214939,219,
20160905,263,211651,173,
20160905,267,206252,171,
20160905,303,211148,133,
