tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-USOpen,US Open,Hard,,,20250825,,216153,8,,Amanda Anisimova,,,,,206252,18,,Beatriz Haddad Maia,,,,,6-0 6-3,,R16,75,,,,,,,,,,,,,,,,,12,18,9,,22,
2025-USOpen,US Open,Hard,,,20250825,,206252,18,,Beatriz Haddad Maia,,,,,206289,,,Maria Sakkari,,,,,6-1 6-2,,R32,70,,,,,,,,4,4,,,,,,,,,,22,,64,
2025-USOpen,US Open,Hard,,,20250825,,206252,18,,Beatriz Haddad Maia,,,,,203530,,,Viktorija Golubic,,,,,6-1 6-4,,R64,93,,,,,,,,2,2,,,,,,,,,,22,,72,
2025-USOpen,US Open,Hard,,,20250825,,206252,18,,Beatriz Haddad Maia,,,,,222661,,,Sonay Kartal,,,,,6-3 1-6 6-1,,R128,135,,,,,,,,3,7,,,,,,,,,,22,,51,
2025-Monterrey,Monterrey,Hard,,,20250818,,213631,,,Marie Bouzkova,,,,,206252,4,,Beatriz Haddad Maia,,,,,6-3 6-4,,R16,119,,,,,,,,,,,,,,,,,3,6,53,,20,
2025-Cincinnati,Cincinnati,Hard,,,20250807,,233741,,,Maya Joint,,,,,206252,18,,Beatriz Haddad Maia,,,,,6-4 4-6 6-4,,R64,177,,,,,,,,,,,,,,,,,12,19,44,,21,
2025-Montreal,Montreal,Hard,,,20250727,,215480,,,Suzan Lamens,,,,,206252,18,,Beatriz Haddad Maia,,,,,6-2 1-6 6-3,,R64,132,,,,,,,,,,,,,,,,,9,12,64,,21,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,213646,,,Dalma Galfi,,,,,206252,21,,Beatriz Haddad Maia,,,,,7-6(7) 6-1,,R64,103,,,,,,,,,,,,,,,,,0,3,110,,20,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,206252,21,,Beatriz Haddad Maia,,,,,211685,,,Rebecca Sramkova,,,,,7-6(7) 6-4,,R128,123,,,,,,,,6,8,,,,,,,,,,20,,34,
2025-USOpen,US Open,Hard,,,20250825,,211713,,,Jaqueline Cristian,,,,,203389,,,Danielle Collins,,,,,6-2 6-0,,R128,65,,,,,,,,,,,,,,,,,5,10,50,,61,
2025-Cincinnati,Cincinnati,Hard,,,20250807,,268498,,,(WC)Taylor Townsend,,,,,203389,,,Danielle Collins,,,,,6-4 7-6(2),,R128,99,,,,,,,,,,,,,,,,,3,7,125,,57,
2025-Montreal,Montreal,Hard,,,20250727,,221103,1,,Coco Gauff,,,,,203389,,,Danielle Collins,,,,,7-5 4-6 7-6(2),,R64,175,,,,,,,,,,,,,,,,,7,16,2,,61,
2025-Montreal,Montreal,Hard,,,20250727,,203389,,,Danielle Collins,,,,,265181,,,(Q)Viktoriya Tomova,,,,,6-3 7-5,,R128,91,,,,,,,,10,11,,,,,,,,,,61,,105,
2025-Washington,Washington,Hard,,,20250721,,202663,8,,Magda Linette,,,,,203389,,,Danielle Collins,,,,,7-5 6-4,,R32,107,,,,,,,,,,,,,,,,,2,7,28,,63,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,216347,8,,Iga Swiatek,,,,,203389,,,Danielle Collins,,,,,6-2 6-3,,R32,75,,,,,,,,,,,,,,,,,6,10,4,,54,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,203389,,,Danielle Collins,,,,,220662,,,(Q)Veronika Erjavec,,,,,6-4 6-1,,R64,52,,,,,,,,0,0,,,,,,,,,,54,,171,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,203389,,,Danielle Collins,,,,,215785,,,Camila Osorio,,,,,6-3 6-2,,R128,68,,,,,,,,3,5,,,,,,,,,,54,,57,
2025-sHertogenbosch,s Hertogenbosch,Grass,,,20250609,,213889,,,Greet Minnen,,,,,203389,,,Danielle Collins,,,,,4-6 6-1 6-2,,R32,99,,,,,,,,,,,,,,,,,2,9,66,,55,
2025-RolandGarros,Roland Garros,Clay,,,20250526,,215337,,,Olga Danilovic,,,,,203389,,,Danielle Collins,,,,,6-4 3-6 6-4,,R64,,,,,,,,,,,,,,,,,,6,10,34,,54,
2025-RolandGarros,Roland Garros,Clay,,,20250526,,203389,,,Danielle Collins,,,,,260416,,,(PR)Jodie Burrage,,,,,7-6(1) 6-4,,R128,,,,,,,,,3,6,,,,,,,,,,54,,165,
2025-Strasbourg,Strasbourg,Clay,,,20250518,,214643,8,,Liudmila Samsonova,,,,,203389,,,Danielle Collins,,,,,6-4 6-2,,SF,87,,,,,,,,,,,,,,,,,1,6,19,,46,
2025-Strasbourg,Strasbourg,Clay,,,20250518,,203389,,,Danielle Collins,,,,,214939,,,Anna Kalinskaya,,,,,W/O,,QF,,,,,,,,,,,,,,,,,,,,46,,30,
2025-Strasbourg,Strasbourg,Clay,,,20250518,,203389,,,Danielle Collins,,,,,221054,,,(WC)Emma Raducanu,,,,,4-6 6-1 6-3,,R16,140,,,,,,,,8,10,,,,,,,,,,46,,43,
2025-Strasbourg,Strasbourg,Clay,,,20250518,,203389,,,Danielle Collins,,,,,213550,,,Sofia Kenin,,,,,6-1 1-6 6-2,,R32,99,,,,,,,,3,5,,,,,,,,,,46,,31,
2025-Rome,Rome,Clay,,,20250506,,202494,16,,Elina Svitolina,,,,,203389,29,,Danielle Collins,,,,,6-4 6-2,,R16,86,,,,,,,,,,,,,,,,,7,12,14,,35,
2025-Rome,Rome,Clay,,,20250506,,203389,29,,Danielle Collins,,,,,216347,2,,Iga Swiatek,,,,,6-1 7-5,,R32,104,,,,,,,,8,10,,,,,,,,,,35,,2,
2025-Rome,Rome,Clay,,,20250506,,203389,29,,Danielle Collins,,,,,269556,,,(Q)Elena Gabriela Ruse,,,,,6-3 6-3,,R64,74,,,,,,,,2,3,,,,,,,,,,35,,88,
2025-Charleston,Charleston,Clay,,,20250331,,202468,1,,Jessica Pegula,,,,,203389,7,,Danielle Collins,,,,,1-6 6-3 6-0,,QF,104,,,,,,,,,,,,,,,,,7,12,4,,22,
2025-Charleston,Charleston,Clay,,,20250331,,203389,7,,Danielle Collins,,,,,211533,11,,Jelena Ostapenko,,,,,7-5 6-3,,R16,102,,,,,,,,4,7,,,,,,,,,,22,,25,
2025-Charleston,Charleston,Clay,,,20250331,,203389,7,,Danielle Collins,,,,,221905,,,Robin Montgomery,,,,,6-3 6-1,,R32,69,,,,,,,,0,0,,,,,,,,,,22,,105,
2026-AustralianOpen,Australian Open,Hard,,,20260119,,202494,12,,Elina Svitolina,,,,,211651,8,,Mirra Andreeva,,,,,6-2 6-4,,R16,83,,,,,,,,,,,,,,,,,5,10,12,,7,
2026-AustralianOpen,Australian Open,Hard,,,20260119,,211651,8,,Mirra Andreeva,,,,,211817,,,Elena Gabriela Ruse,,,,,6-3 6-4,,R32,95,,,,,,,,6,8,,,,,,,,,,7,,79,
2026-AustralianOpen,Australian Open,Hard,,,20260119,,211651,8,,Mirra Andreeva,,,,,206289,,,Maria Sakkari,,,,,6-0 6-4,,R64,67,,,,,,,,3,4,,,,,,,,,,7,,53,
2026-AustralianOpen,Australian Open,Hard,,,20260119,,211651,8,,Mirra Andreeva,,,,,202499,,,Donna Vekic,,,,,4-6 6-3 6-0,,R128,114,,,,,,,,1,3,,,,,,,,,,7,,72,
2026-Adelaide,Adelaide,Hard,,,20260112,,211651,3,,Mirra Andreeva,,,,,239475,8,,Victoria Mboko,,,,,6-3 6-1,,F,64,,,,,,,,0,1,,,,,,,,,,8,,17,
2026-Adelaide,Adelaide,Hard,,,20260112,,211651,3,,Mirra Andreeva,,,,,223670,9,,Diana Shnaider,,,,,6-3 6-2,,SF,84,,,,,,,,1,2,,,,,,,,,,8,,23,
2026-Adelaide,Adelaide,Hard,,,20260112,,211651,3,,Mirra Andreeva,,,,,233741,,,Maya Joint,,,,,6-2 6-0,,QF,67,,,,,,,,1,2,,,,,,,,,,8,,32,
