ranking_date,rank,player,points
20191007,493,207989,60
20191007,1141,208029,6
20191014,1,104925,9545
20191014,4,106421,5920
20191014,6,100644,4425
20191014,7,126774,3900
20191014,8,111575,2990
20191014,26,200282,1440
20191014,27,105777,1432
20191014,29,126203,1360
20191014,31,126094,1341
20191014,33,128034,1298
20191014,53,126207,1015
20191014,59,134770,967
20191014,70,200005,831
20191014,81,126205,683
20191014,90,200615,610
20191014,119,206173,466
20191014,212,126214,233
20191014,300,200624,136
20191014,303,207830,135
20191014,316,207733,131
20191014,450,207518,70
20191014,491,207989,60
20191014,1034,208029,8
20191021,1,104925,9545
20191021,4,106421,5920
20191021,6,100644,4425
20191021,7,126774,3740
20191021,9,111575,2785
20191021,22,126094,1571
20191021,28,200282,1440
20191021,29,105777,1432
20191021,31,126203,1360
20191021,35,128034,1298
20191021,48,126207,1060
20191021,61,134770,950
20191021,63,200005,892
20191021,80,126205,687
20191021,88,200615,630
20191021,101,206173,554
20191021,216,126214,233
20191021,302,200624,135
20191021,303,207830,135
20191021,352,207733,111
20191021,448,207518,71
20191021,493,207989,60
20191021,1003,208029,9
20191028,1,104925,9545
20191028,4,106421,5740
20191028,6,100644,4335
20191028,7,126774,3830
20191028,8,111575,2830
20191028,18,200282,1695
20191028,22,126094,1606
20191028,27,105777,1477
20191028,33,126203,1315
20191028,37,128034,1198
20191028,46,126207,1085
20191028,56,200005,972
20191028,63,134770,931
20191028,80,126205,685
20191028,93,206173,596
20191028,95,200615,585
20191028,210,126214,244
20191028,305,200624,135
20191028,307,207830,135
20191028,354,207733,111
20191028,421,207518,81
20191028,497,207989,60
20191028,1005,208029,9
20191104,2,104925,8945
20191104,4,106421,5705
20191104,6,126774,4000
20191104,7,100644,2945
20191104,17,111575,1840
20191104,18,200282,1775
20191104,20,105777,1747
20191104,23,126094,1584
20191104,33,126203,1315
20191104,37,128034,1198
20191104,47,126207,1050
20191104,55,200005,972
20191104,56,134770,956
20191104,90,126205,611
20191104,95,206173,596
20191104,96,200615,585
20191104,212,126214,244
20191104,298,200624,138
20191104,303,207830,137
20191104,346,207733,112
20191104,400,207518,91
20191104,499,207989,60
20191104,1008,208029,9
20191111,2,104925,8945
20191111,4,106421,5705
20191111,6,126774,4000
20191111,7,100644,2945
20191111,17,111575,1840
20191111,18,200282,1775
20191111,20,105777,1747
20191111,23,126094,1584
20191111,32,126203,1315
20191111,37,128034,1198
20191111,47,126207,1050
20191111,54,200005,972
20191111,55,134770,956
20191111,84,126205,634
20191111,96,206173,596
20191111,99,200615,585
20191111,206,126214,244
20191111,293,200624,141
20191111,316,207830,127
20191111,346,207733,112
20191111,394,207518,91
20191111,497,207989,60
20191111,1004,208029,9
20191118,2,104925,9145
20191118,5,106421,5705
20191118,6,126774,5300
20191118,7,100644,3345
20191118,17,111575,1840
20191118,18,200282,1775
20191118,20,105777,1747
20191118,23,126094,1584
20191118,32,126203,1315
20191118,37,128034,1198
20191118,47,126207,1050
20191118,54,200005,972
20191118,55,134770,956
20191118,78,206173,671
20191118,90,126205,611
20191118,97,200615,585
20191118,208,126214,244
20191118,250,200624,189
20191118,317,207830,127
20191118,342,207733,115
20191118,364,207518,106
20191118,493,207989,60
20191118,1000,208029,9
20191125,2,104925,9145
20191125,5,106421,5705
20191125,6,126774,5300
20191125,7,100644,3345
20191125,17,111575,1840
20191125,18,200282,1775
20191125,20,105777,1747
20191125,23,126094,1584
20191125,32,126203,1315
20191125,37,128034,1198
20191125,47,126207,1050
20191125,54,134770,956
20191125,57,200005,912
20191125,78,206173,671
20191125,90,126205,611
20191125,97,200615,585
20191125,208,126214,244
20191125,249,200624,189
20191125,333,207830,117
20191125,342,207733,115
20191125,361,207518,106
20191125,491,207989,60
20191125,1004,208029,9
20191202,2,104925,9145
20191202,5,106421,5705
20191202,6,126774,5300
20191202,7,100644,3345
20191202,17,111575,1840
20191202,18,200282,1775
20191202,20,105777,1747
20191202,23,126094,1584
20191202,32,126203,1315
20191202,37,128034,1198
20191202,47,126207,1050
20191202,54,134770,956
20191202,57,200005,912
20191202,78,206173,671
20191202,90,126205,611
20191202,97,200615,585
20191202,208,126214,244
20191202,249,200624,189
20191202,341,207733,115
20191202,360,207830,107
20191202,363,207518,106
20191202,491,207989,60
20191202,1009,208029,9
20191209,2,104925,9145
20191209,5,106421,5705
20191209,6,126774,5300
20191209,7,100644,3345
20191209,17,111575,1840
20191209,18,200282,1775
20191209,20,105777,1747
20191209,23,126094,1584
20191209,32,126203,1315
20191209,37,128034,1198
20191209,47,126207,1050
20191209,54,134770,956
20191209,57,200005,912
20191209,78,206173,671
20191209,90,126205,611
20191209,97,200615,585
20191209,206,126214,243
20191209,249,200624,189
20191209,338,207733,115
20191209,357,207830,107
20191209,360,207518,106
20191209,489,207989,60
20191209,1014,208029,9
20191216,2,104925,9145
20191216,5,106421,5705
20191216,6,126774,5300
20191216,7,100644,3345
20191216,17,111575,1840
20191216,18,200282,1775
20191216,20,105777,1747
20191216,23,126094,1584
20191216,32,126203,1315
20191216,37,128034,1198
20191216,47,126207,1050
20191216,54,134770,956
20191216,57,200005,912
20191216,78,206173,671
20191216,90,126205,611
20191216,97,200615,585
20191216,211,126214,236
20191216,249,200624,189
20191216,337,207733,115
20191216,354,207830,107
20191216,358,207518,106
20191216,491,207989,60
20191216,1017,208029,9
20191223,2,104925,9145
20191223,5,106421,5705
20191223,6,126774,5300
20191223,7,100644,3345
20191223,17,111575,1840
20191223,18,200282,1775
20191223,20,105777,1747
20191223,23,126094,1584
20191223,32,126203,1315
20191223,37,128034,1198
20191223,47,126207,1050
20191223,54,134770,956
20191223,57,200005,912
20191223,78,206173,671
20191223,90,126205,611
20191223,97,200615,585
20191223,213,126214,233
20191223,249,200624,189
20191223,337,207733,115
20191223,355,207830,107
20191223,360,207518,106
20191223,492,207989,60
20191223,1019,208029,9
20191230,2,104925,9145
20191230,5,106421,5705
20191230,6,126774,5300
20191230,7,100644,3345
20191230,17,111575,1840
20191230,18,200282,1775
20191230,20,105777,1747
20191230,23,126094,1584
20191230,32,126203,1315
20191230,37,128034,1198
20191230,47,126207,1050
20191230,54,134770,956
20191230,57,200005,912
20191230,78,206173,671
20191230,90,126205,611
20191230,97,200615,585
20191230,213,126214,233
20191230,249,200624,189
20191230,338,207733,115
20191230,357,207830,107
20191230,360,207518,106
20191230,492,207989,60
20191230,1019,208029,9
20200106,2,104925,9055
20200106,5,106421,5705
20200106,6,126774,5300
20200106,7,100644,3345
20200106,17,111575,1840
20200106,18,200282,1775
20200106,20,105777,1702
20200106,23,126094,1584
20200106,31,126203,1315
20200106,37,128034,1198
20200106,47,126207,1050
20200106,53,134770,949
20200106,56,200005,912
20200106,78,206173,671
20200106,90,126205,600
20200106,94,200615,585
20200106,1019,208029,9
20200106,207,126214,233
20200106,242,200624,189
20200106,335,207733,115
20200106,354,207830,107
20200106,357,207518,106
20200106,490,207989,60
20200113,2,104925,9720
20200113,4,106421,5960
20200113,6,126774,5375
20200113,7,100644,3345
20200113,16,111575,1995
20200113,18,126094,1799
20200113,19,105777,1772
20200113,21,200282,1665
20200113,32,126203,1335
20200113,34,128034,1318
20200113,46,134770,1079
20200113,49,126207,1050
20200113,57,200005,900
20200113,79,206173,671
20200113,90,126205,600
20200113,95,200615,585
20200113,1019,208029,9
20200113,208,126214,233
20200113,243,200624,189
20200113,334,207733,115
20200113,358,207830,107
20200113,361,207518,107
20200113,488,207989,60
20200120,2,104925,9720
20200120,4,106421,5960
20200120,6,126774,5375
20200120,7,100644,3345
20200120,16,126094,2004
20200120,17,111575,1995
20200120,20,105777,1772
20200120,23,200282,1665
20200120,31,128034,1398
20200120,34,126203,1335
20200120,43,200005,1130
20200120,48,134770,1079
20200120,50,126207,1050
20200120,80,126205,696
20200120,82,206173,671
20200120,96,200615,585
20200120,208,126214,233
20200120,246,200624,189
20200120,326,207733,119
20200120,362,207830,107
20200120,364,207518,107
20200120,446,207989,70
20200120,854,208029,15
20200203,1,104925,9720
20200203,5,106421,5960
20200203,6,126774,4745
20200203,7,100644,3885
20200203,15,126094,2174
20200203,17,111575,1995
20200203,23,105777,1637
20200203,25,200282,1575
20200203,28,128034,1433
20200203,36,126203,1255
20200203,43,200005,1121
20200203,46,134770,1079
20200203,70,126205,778
20200203,78,206173,710
20200203,79,126207,700
20200203,99,200615,585
20200203,172,126214,302
20200203,238,200624,198
20200203,310,207518,123
20200203,318,207733,119
20200203,346,207830,109
20200203,423,207989,76
20200203,852,208029,15
20200210,1,104925,9720
20200210,5,106421,5890
20200210,6,126774,4745
20200210,7,100644,3885
20200210,15,126094,2174
20200210,17,111575,1995
20200210,22,105777,1637
20200210,24,200282,1575
20200210,29,128034,1433
20200210,36,126203,1255
20200210,43,200005,1121
20200210,45,134770,1079
20200210,70,126205,778
20200210,79,206173,710
20200210,80,126207,700
20200210,101,200615,585
20200210,170,126214,295
20200210,236,200624,198
20200210,310,207518,123
20200210,320,207733,119
20200210,345,207830,109
20200210,407,207989,82
20200210,848,208029,15
20200217,1,104925,9720
20200217,5,106421,5890
20200217,6,126774,4745
20200217,7,100644,3885
20200217,14,126094,2219
20200217,17,111575,2040
20200217,22,105777,1682
20200217,24,200282,1575
20200217,29,128034,1433
20200217,34,134770,1313
20200217,38,126203,1255
20200217,44,200005,1086
20200217,68,206173,793
20200217,70,126205,778
20200217,84,126207,700
20200217,100,200615,588
20200217,166,126214,299
20200217,232,200624,204
20200217,312,207518,129
20200217,325,207733,119
20200217,347,207830,109
20200217,406,207989,82
20200217,851,208029,15
20200224,1,104925,9720
20200224,5,106421,5890
20200224,6,126774,4745
20200224,7,100644,3885
20200224,14,126094,2219
20200224,17,111575,2040
20200224,22,105777,1682
20200224,25,200282,1575
20200224,30,128034,1433
20200224,35,126203,1255
20200224,38,134770,1219
20200224,43,200005,1086
20200224,66,126205,792
20200224,75,206173,733
20200224,82,126207,700
20200224,101,200615,588
20200224,166,126214,290
20200224,227,200624,213
20200224,251,207830,189
20200224,311,207518,129
20200224,314,207989,127
20200224,321,207733,121
20200224,855,208029,15
20200302,1,104925,10220
20200302,5,106421,5890
20200302,6,126774,4745
20200302,7,100644,3630
20200302,14,126094,2234
20200302,15,111575,2120
20200302,19,105777,1850
20200302,24,126203,1510
20200302,26,200282,1485
20200302,29,128034,1353
20200302,36,134770,1279
20200302,42,200005,1111
20200302,57,126205,894
20200302,71,206173,733
20200302,81,126207,700
20200302,102,200615,575
20200302,173,126214,290
20200302,225,200624,213
20200302,253,207830,189
20200302,286,207518,148
20200302,315,207989,127
20200302,316,207733,127
20200302,861,208029,15
20200309,1,104925,10220
20200309,5,106421,5890
20200309,6,126774,4745
20200309,7,100644,3630
20200309,14,126094,2234
20200309,15,111575,2120
20200309,19,105777,1850
20200309,24,126203,1510
20200309,26,200282,1485
20200309,29,128034,1353
20200309,36,134770,1279
20200309,42,200005,1111
20200309,57,126205,894
20200309,73,206173,733
20200309,81,126207,700
20200309,103,200615,575
20200309,173,126214,290
20200309,223,200624,220
20200309,255,207830,189
20200309,287,207518,148
20200309,288,207733,147
20200309,318,207989,127
20200309,846,208029,16
20200316,1,104925,10220
20200316,5,106421,5890
20200316,6,126774,4745
20200316,7,100644,3630
20200316,14,126094,2234
20200316,15,111575,2120
20200316,19,105777,1850
20200316,24,126203,1510
20200316,26,200282,1485
20200316,29,128034,1353
20200316,36,134770,1279
20200316,42,200005,1111
20200316,57,126205,894
20200316,73,206173,733
20200316,81,126207,700
20200316,103,200615,575
20200316,174,126214,290
20200316,224,200624,220
20200316,256,207830,189
20200316,284,207518,151
20200316,285,207733,150
20200316,318,207989,127
20200316,827,208029,18
20200824,1,104925,10220
20200824,5,106421,5890
20200824,6,126774,4745
20200824,7,100644,3630
20200824,14,126094,2234
20200824,16,111575,2120
20200824,19,105777,1850
20200824,24,126203,1510
20200824,26,200282,1485
20200824,29,128034,1353
20200824,36,134770,1279
20200824,42,200005,1111
20200824,57,126205,894
20200824,73,206173,733
20200824,81,126207,700
20200824,102,200615,575
20200824,176,126214,290
20200824,225,200624,220
20200824,248,207830,199
20200824,280,207518,158
20200824,283,207733,150
20200824,310,207989,132
20200824,821,208029,18
20200831,1,104925,10860
20200831,5,106421,5890
20200831,6,126774,5095
20200831,7,100644,3630
20200831,14,126094,2234
20200831,16,111575,2120
20200831,20,105777,1885
20200831,25,126203,1545
20200831,28,200282,1485
20200831,33,128034,1353
20200831,37,134770,1279
20200831,42,200005,1111
20200831,58,126205,894
20200831,74,206173,733
20200831,82,126207,700
20200831,102,200615,576
20200831,180,126214,290
20200831,205,200624,252
20200831,217,207989,237
20200831,246,207830,204
20200831,258,207518,192
20200831,286,207733,150
20200831,732,208029,24
20200914,1,104925,10860
20200914,5,106421,5890
20200914,6,126774,5175
20200914,7,100644,4650
20200914,12,126094,2414
20200914,16,111575,2200
20200914,22,105777,1885
20200914,27,200282,1665
20200914,28,126203,1625
20200914,31,128034,1398
20200914,34,134770,1359
20200914,42,200005,1146
20200914,59,126205,894
20200914,66,126207,835
20200914,81,206173,743
20200914,107,200615,576
20200914,156,126214,362
20200914,186,207989,297
20200914,210,200624,252
20200914,249,207518,207
20200914,251,207830,204
20200914,289,207733,150
20200914,725,208029,25
20200921,1,104925,11260
20200921,5,106421,5890
20200921,6,126774,5175
20200921,7,100644,4650
20200921,14,126094,2414
20200921,16,111575,2200
20200921,19,105777,2055
20200921,27,200282,1665
20200921,29,126203,1625
20200921,30,134770,1604
20200921,31,128034,1468
20200921,41,200005,1216
20200921,59,126205,894
20200921,67,126207,845
20200921,74,206173,788
20200921,108,200615,576
20200921,159,126214,359
20200921,181,207518,317
20200921,186,207989,297
20200921,211,200624,252
20200921,252,207830,204
20200921,290,207733,150
20200921,724,208029,25
20200928,1,104925,11260
20200928,5,106421,5890
20200928,6,126774,5385
20200928,7,100644,4650
20200928,12,126094,2614
20200928,16,111575,2200
20200928,20,105777,2055
20200928,25,134770,1739
20200928,28,200282,1665
20200928,30,126203,1625
20200928,31,128034,1468
20200928,38,200005,1286
20200928,58,126205,949
20200928,67,126207,845
20200928,75,206173,788
20200928,108,200615,576
20200928,138,207518,416
20200928,158,126214,362
20200928,189,207989,297
20200928,213,200624,252
20200928,253,207830,205
20200928,292,207733,150
20200928,576,208029,45
20201012,1,104925,11740
20201012,5,126774,5925
20201012,6,106421,5890
20201012,7,100644,4650
20201012,10,126094,2974
20201012,17,111575,2200
20201012,19,105777,2145
20201012,25,134770,1739
20201012,28,126203,1670
20201012,29,200282,1665
20201012,31,128034,1468
20201012,38,200005,1286
20201012,46,206173,1136
20201012,58,126205,994
20201012,64,126207,900
20201012,108,200615,613
20201012,131,200624,454
20201012,143,207518,422
20201012,158,207989,384
20201012,165,126214,362
20201012,218,207830,253
20201012,295,207733,150
20201012,551,208029,51
20201019,1,104925,11740
20201019,5,126774,5925
20201019,6,106421,5890
20201019,7,100644,4855
20201019,8,126094,3429
20201019,17,111575,2245
20201019,20,105777,2145
20201019,26,134770,1739
20201019,28,126203,1670
20201019,29,200282,1665
20201019,31,128034,1493
20201019,38,200005,1306
20201019,46,206173,1136
20201019,59,126205,1002
20201019,63,126207,950
20201019,109,200615,613
20201019,123,207518,507
20201019,136,207989,464
20201019,138,200624,454
20201019,166,126214,362
20201019,213,207830,267
20201019,297,207733,150
20201019,548,208029,52
20201026,1,104925,11740
20201026,5,126774,5925
20201026,6,106421,5890
20201026,7,100644,5015
20201026,8,126094,3429
20201026,18,111575,2245
20201026,20,105777,2215
20201026,25,200282,1815
20201026,27,134770,1739
20201026,29,126203,1670
20201026,31,128034,1493
20201026,32,200005,1466
20201026,43,206173,1214
20201026,59,126205,1002
20201026,64,126207,950
20201026,109,200615,613
20201026,124,207518,507
20201026,135,200624,466
20201026,138,207989,464
20201026,169,126214,362
20201026,214,207830,267
20201026,297,207733,150
20201026,550,208029,52
20201102,1,104925,11830
20201102,5,106421,5980
20201102,6,126774,5925
20201102,7,100644,5015
20201102,8,126094,3839
20201102,18,105777,2260
20201102,19,111575,2245
20201102,25,200282,1815
20201102,27,134770,1739
20201102,29,126203,1670
20201102,33,128034,1518
20201102,34,200005,1466
20201102,44,206173,1214
20201102,55,126205,1035
20201102,60,126207,995
20201102,110,200615,613
20201102,124,207518,507
20201102,136,200624,466
20201102,138,207989,464
20201102,171,126214,362
20201102,215,207830,267
20201102,297,207733,150
20201102,551,208029,52
20201109,1,104925,11830
20201109,4,106421,6970
20201109,6,126774,5925
20201109,7,100644,5525
20201109,8,126094,3919
20201109,19,105777,2260
20201109,20,111575,2245
20201109,25,200282,1815
20201109,27,134770,1739
20201109,29,126203,1670
20201109,30,200005,1646
20201109,34,128034,1518
20201109,44,206173,1214
20201109,54,126205,1065
20201109,59,126207,1030
20201109,110,200615,623
20201109,116,200624,563
20201109,126,207518,509
20201109,139,207989,464
20201109,172,126214,362
20201109,215,207830,267
20201109,296,207733,153
20201109,545,208029,53
20201116,1,104925,11830
20201116,4,106421,6970
20201116,6,126774,5925
20201116,7,100644,5525
20201116,8,126094,3919
20201116,19,105777,2260
20201116,20,111575,2245
20201116,23,200282,1860
20201116,27,134770,1739
20201116,29,126203,1670
20201116,30,200005,1646
20201116,34,128034,1518
20201116,37,206173,1444
20201116,54,126205,1065
20201116,59,126207,1030
20201116,110,200615,623
20201116,117,200624,563
20201116,127,207518,509
20201116,140,207989,464
20201116,174,126214,362
20201116,197,207830,318
20201116,298,207733,153
20201116,547,208029,53
20201123,1,104925,12030
20201123,4,106421,8470
20201123,6,126774,5925
20201123,7,100644,5525
20201123,8,126094,4119
20201123,19,105777,2260
20201123,20,111575,2245
20201123,23,200282,1860
20201123,27,134770,1739
20201123,29,126203,1670
20201123,30,200005,1646
20201123,34,128034,1518
20201123,37,206173,1444
20201123,54,126205,1065
20201123,59,126207,1030
20201123,112,200615,623
20201123,117,200624,563
20201123,127,207518,509
20201123,140,207989,464
20201123,175,126214,364
20201123,193,207830,331
20201123,299,207733,153
20201123,511,208029,63
20201130,1,104925,12030
20201130,4,106421,8470
20201130,6,126774,5925
20201130,7,100644,5525
20201130,8,126094,4119
20201130,19,105777,2260
20201130,20,111575,2245
20201130,23,200282,1860
20201130,27,134770,1739
20201130,29,126203,1670
20201130,30,200005,1646
20201130,34,128034,1518
20201130,37,206173,1444
20201130,54,126205,1065
20201130,59,126207,1030
20201130,112,200615,623
20201130,118,200624,563
20201130,128,207518,509
20201130,140,207989,464
20201130,173,126214,374
20201130,194,207830,331
20201130,303,207733,153
20201130,508,208029,64
20201207,1,104925,12030
20201207,4,106421,8470
20201207,6,126774,5925
20201207,7,100644,5525
20201207,8,126094,4119
20201207,19,105777,2260
20201207,20,111575,2245
20201207,23,200282,1860
20201207,27,134770,1739
20201207,29,126203,1670
20201207,30,200005,1646
20201207,34,128034,1518
20201207,37,206173,1444
20201207,54,126205,1065
20201207,59,126207,1030
20201207,113,200615,623
20201207,118,200624,563
20201207,128,207518,509
20201207,141,207989,464
20201207,169,126214,382
20201207,195,207830,331
20201207,303,207733,153
20201207,511,208029,64
20201214,1,104925,12030
20201214,4,106421,8470
20201214,6,126774,5925
20201214,7,100644,5525
20201214,8,126094,4119
20201214,19,105777,2260
20201214,20,111575,2245
20201214,23,200282,1860
20201214,27,134770,1739
20201214,29,126203,1670
20201214,30,200005,1646
20201214,34,128034,1518
20201214,37,206173,1444
20201214,54,126205,1065
20201214,59,126207,1030
20201214,113,200615,623
20201214,118,200624,563
20201214,128,207518,509
20201214,141,207989,464
20201214,169,126214,382
20201214,195,207830,331
20201214,303,207733,153
20201214,473,208029,74
20201221,1,104925,12030
20201221,4,106421,8470
20201221,6,126774,5925
20201221,7,100644,5525
20201221,8,126094,4119
20201221,19,105777,2260
20201221,20,111575,2245
20201221,23,200282,1860
20201221,27,134770,1739
20201221,29,126203,1670
20201221,30,200005,1646
20201221,34,128034,1518
20201221,37,206173,1444
20201221,54,126205,1065
20201221,59,126207,1030
20201221,113,200615,623
20201221,118,200624,563
20201221,128,207518,509
20201221,141,207989,464
20201221,169,126214,382
20201221,195,207830,331
20201221,303,207733,153
20201221,472,208029,75
20201228,1,104925,12030
20201228,4,106421,8470
20201228,6,126774,5925
20201228,7,100644,5525
20201228,8,126094,4119
20201228,19,105777,2260
20201228,20,111575,2245
20201228,23,200282,1860
20201228,27,134770,1739
20201228,29,126203,1670
20201228,30,200005,1646
20201228,34,128034,1518
20201228,37,206173,1444
20201228,54,126205,1065
20201228,59,126207,1030
20201228,113,200615,623
20201228,118,200624,563
20201228,128,207518,509
20201228,141,207989,464
20201228,169,126214,382
20201228,195,207830,331
20201228,303,207733,153
20201228,473,208029,75
20210104,1,104925,12030
20210104,4,106421,8470
20210104,6,126774,5940
20210104,7,100644,5615
20210104,8,126094,4164
20210104,19,105777,2260
20210104,20,111575,2245
20210104,23,200282,1860
20210104,27,134770,1739
20210104,29,126203,1695
20210104,31,200005,1671
20210104,35,128034,1518
20210104,36,206173,1464
20210104,52,126205,1080
20210104,62,126207,1005
20210104,113,200615,631
20210104,119,200624,566
20210104,129,207518,514
20210104,141,207989,464
20210104,167,126214,389
20210104,197,207830,333
20210104,303,207733,154
20210104,474,208029,75
20210111,1,104925,12030
20210111,4,106421,8470
20210111,6,126774,5940
20210111,7,100644,5615
20210111,8,126094,4164
20210111,19,105777,2260
20210111,20,111575,2245
20210111,23,200282,1860
20210111,27,134770,1739
20210111,29,126203,1695
20210111,31,200005,1671
20210111,35,128034,1518
20210111,36,206173,1464
20210111,52,126205,1080
20210111,62,126207,1005
20210111,113,200615,631
20210111,119,200624,566
20210111,129,207518,514
20210111,141,207989,464
20210111,167,126214,389
20210111,197,207830,333
20210111,303,207733,154
20210111,475,208029,75
20210118,1,104925,12030
20210118,4,106421,8470
20210118,6,126774,5940
20210118,7,100644,5615
20210118,8,126094,4164
20210118,19,105777,2260
20210118,20,111575,2245
20210118,23,200282,2065
20210118,27,134770,1739
20210118,29,128034,1735
20210118,30,126203,1695
20210118,32,200005,1671
20210118,36,206173,1464
20210118,53,126205,1080
20210118,62,126207,1005
20210118,103,200624,713
20210118,114,200615,631
20210118,129,207518,514
20210118,142,207989,464
20210118,167,126214,389
20210118,197,207830,333
20210118,308,207733,154
20210118,477,208029,75
20210125,1,104925,12030
20210125,4,106421,8470
20210125,6,126774,5940
20210125,7,100644,5615
20210125,8,126094,4164
20210125,19,105777,2260
20210125,20,111575,2245
20210125,23,200282,2065
20210125,27,134770,1739
20210125,29,128034,1735
20210125,30,126203,1695
20210125,32,200005,1671
20210125,36,206173,1464
20210125,53,126205,1080
20210125,62,126207,1005
20210125,1731,209950,1
20210125,103,200624,713
20210125,114,200615,631
20210125,129,207518,519
20210125,145,207989,464
20210125,169,126214,389
20210125,197,207830,333
20210125,308,207733,154
20210125,458,208029,81
20210201,1,104925,12030
20210201,4,106421,8470
20210201,6,126774,5940
20210201,7,100644,5615
20210201,8,126094,4164
20210201,19,105777,2260
20210201,20,111575,2245
20210201,23,200282,2065
20210201,27,134770,1739
20210201,29,128034,1735
20210201,30,126203,1695
20210201,32,200005,1671
20210201,36,206173,1464
20210201,53,126205,1080
20210201,62,126207,1005
20210201,88,200624,810
20210201,1812,209950,1
20210201,114,200615,631
20210201,122,207518,562
20210201,146,207989,464
20210201,170,126214,389
20210201,197,207830,333
20210201,309,207733,154
20210201,428,208029,91
20210208,1,104925,12030
20210208,4,106421,8715
20210208,6,126774,5965
20210208,7,100644,5615
20210208,8,126094,4429
20210208,20,111575,2290
20210208,21,105777,2260
20210208,23,200282,2065
20210208,28,134770,1739
20210208,30,128034,1735
20210208,31,126203,1695
20210208,32,206173,1694
20210208,34,200005,1671
20210208,53,126205,1080
20210208,64,126207,1005
20210208,88,200624,810
20210208,1528,209950,2
20210208,113,200615,643
20210208,122,207518,562
20210208,141,207989,484
20210208,167,126214,397
20210208,199,207830,333
20210208,309,207733,154
20210208,428,208029,91
20210222,1,104925,12030
20210222,3,106421,9735
20210222,6,126774,6595
20210222,7,100644,5615
20210222,8,126094,4609
20210222,17,105777,2575
20210222,21,111575,2290
20210222,23,200282,2155
20210222,24,134770,1909
20210222,30,128034,1735
20210222,32,200005,1706
20210222,33,126203,1695
20210222,34,206173,1694
20210222,54,126205,1080
20210222,62,126207,1040
20210222,92,200624,810
20210222,1561,209950,2
20210222,114,200615,643
20210222,115,207518,630
20210222,127,207989,554
20210222,165,126214,419
20210222,173,207830,401
20210222,307,207733,158
20210222,405,208029,102
20210301,1,104925,12030
20210301,3,106421,9735
20210301,6,126774,6595
20210301,7,100644,5615
20210301,8,126094,4609
20210301,17,105777,2575
20210301,21,111575,2290
20210301,23,200282,2155
20210301,24,134770,1909
20210301,30,128034,1735
20210301,31,200005,1726
20210301,33,126203,1695
20210301,34,206173,1694
20210301,56,126205,1080
20210301,62,126207,1040
20210301,82,200615,883
20210301,92,200624,826
20210301,1561,209950,2
20210301,116,207518,630
20210301,131,207989,554
20210301,165,126214,419
20210301,166,207830,416
20210301,310,207733,158
20210301,406,208029,102
20210308,1,104925,12030
20210308,3,106421,9735
20210308,5,126774,6660
20210308,7,100644,5615
20210308,8,126094,5019
20210308,17,105777,2575
20210308,21,111575,2290
20210308,23,200282,2155
20210308,25,134770,1909
20210308,30,128034,1735
20210308,31,200005,1726
20210308,33,126203,1695
20210308,34,206173,1694
20210308,51,126205,1155
20210308,64,126207,1040
20210308,82,200615,883
20210308,92,200624,826
20210308,1563,209950,2
20210308,119,207518,630
20210308,132,207989,561
20210308,137,207830,538
20210308,168,126214,419
20210308,313,207733,158
20210308,410,208029,102
20210315,1,104925,12008
20210315,2,106421,9940
20210315,5,126774,6765
20210315,7,100644,5635
20210315,8,126094,5011
20210315,16,105777,2620
20210315,22,111575,2200
20210315,23,200282,2190
20210315,25,134770,1909
20210315,29,200005,1790
20210315,30,126203,1775
20210315,32,206173,1719
20210315,35,128034,1645
20210315,51,126205,1155
20210315,56,126207,1095
20210315,86,200615,863
20210315,92,200624,824
20210315,1567,209950,2
20210315,120,207518,630
20210315,132,207989,561
20210315,138,207830,538
20210315,166,126214,431
20210315,316,207733,159
20210315,317,208029,158
20210322,1,104925,12008
20210322,2,106421,9940
20210322,5,126774,6950
20210322,7,100644,6070
20210322,8,126094,5101
20210322,16,105777,2620
20210322,22,111575,2200
20210322,23,200282,2190
20210322,25,134770,1983
20210322,30,200005,1790
20210322,31,206173,1789
20210322,32,126203,1775
20210322,37,128034,1645
20210322,53,126205,1155
20210322,58,126207,1120
20210322,86,200615,873
20210322,87,200624,865
20210322,94,207518,823
20210322,1606,209950,2
20210322,132,207989,561
20210322,138,207830,538
20210322,167,126214,431
20210322,316,207733,159
20210322,317,208029,158
20210405,1,104925,11963
20210405,2,106421,10030
20210405,5,126774,7040
20210405,6,100644,6125
20210405,8,126094,5400
20210405,16,128034,2600
20210405,17,105777,2598
20210405,23,206173,2369
20210405,24,111575,2280
20210405,25,200282,2235
20210405,26,134770,1973
20210405,30,126203,1855
20210405,31,200005,1825
20210405,53,126205,1155
20210405,65,200624,1041
20210405,67,126207,1030
20210405,82,200615,906
20210405,90,207518,861
20210405,1100,209950,8
20210405,133,207989,560
20210405,138,207830,533
20210405,163,126214,450
20210405,320,207733,159
20210405,321,208029,159
20210412,1,104925,11963
20210412,2,106421,10030
20210412,5,126774,7040
20210412,6,100644,6125
20210412,8,126094,5400
20210412,16,128034,2600
20210412,17,105777,2598
20210412,22,206173,2369
20210412,23,111575,2280
20210412,25,200282,2235
20210412,27,134770,1927
20210412,30,126203,1900
20210412,32,200005,1825
20210412,54,126205,1155
20210412,62,200624,1041
20210412,65,126207,1030
20210412,83,200615,906
20210412,84,207518,899
20210412,1100,209950,8
20210412,118,207989,645
20210412,137,207830,533
20210412,163,126214,450
20210412,321,207733,159
