ranking_date,rank,player,points
20180521,3,100644,5615
20180521,5,105777,4870
20180521,22,104925,1665
20180521,31,126094,1397
20180521,53,106421,974
20180521,70,126203,820
20180521,106,200282,541
20180521,158,134770,350
20180521,1351,206173,3
20180521,1417,207989,2
20180528,3,100644,5615
20180528,5,105777,4870
20180528,22,104925,1665
20180528,31,126094,1397
20180528,53,106421,974
20180528,68,126203,849
20180528,105,200282,541
20180528,157,134770,350
20180528,1197,206173,5
20180528,1424,207989,2
20180611,3,100644,5965
20180611,6,105777,4870
20180611,21,104925,1665
20180611,31,126094,1371
20180611,52,106421,974
20180611,67,126203,842
20180611,96,200282,600
20180611,137,134770,412
20180611,1172,206173,6
20180611,1432,207989,2
20180618,3,100644,5965
20180618,5,105777,4870
20180618,22,104925,1665
20180618,32,126094,1371
20180618,53,106421,962
20180618,69,126203,842
20180618,78,200282,719
20180618,147,134770,395
20180618,1170,206173,6
20180618,1428,207989,2
20180625,3,100644,5755
20180625,6,105777,4780
20180625,17,104925,1965
20180625,34,126094,1281
20180625,59,106421,917
20180625,68,126203,839
20180625,77,200282,719
20180625,144,134770,388
20180625,1169,206173,6
20180625,1423,207989,2
20180702,3,100644,5755
20180702,6,105777,4780
20180702,21,104925,1715
20180702,33,126094,1281
20180702,67,106421,847
20180702,68,126203,839
20180702,80,200282,723
20180702,144,134770,388
20180702,1165,206173,6
20180702,1425,207989,2
20180716,3,100644,5665
20180716,6,105777,4610
20180716,10,104925,3355
20180716,35,126094,1211
20180716,61,106421,892
20180716,65,126203,849
20180716,68,200282,801
20180716,147,134770,382
20180716,1160,206173,6
20180716,1427,207989,2
20180723,3,100644,5665
20180723,6,105777,4610
20180723,10,104925,3355
20180723,46,126094,1000
20180723,61,106421,892
20180723,65,126203,849
20180723,68,200282,795
20180723,141,134770,419
20180723,1162,206173,6
20180723,1425,207989,2
20180730,3,100644,5665
20180730,6,105777,4610
20180730,10,104925,3355
20180730,46,126094,1000
20180730,63,106421,892
20180730,65,126203,852
20180730,72,200282,803
20180730,138,134770,419
20180730,1164,206173,6
20180730,1424,207989,2
20180806,3,100644,5665
20180806,5,105777,4610
20180806,10,104925,3355
20180806,37,126094,1180
20180806,45,200282,1043
20180806,66,126203,827
20180806,68,106421,822
20180806,138,134770,419
20180806,1161,206173,6
20180806,1428,207989,2
20180813,4,100644,4845
20180813,5,105777,4700
20180813,10,104925,3445
20180813,37,126094,1180
20180813,43,200282,1043
20180813,56,106421,927
20180813,70,126203,811
20180813,138,134770,419
20180813,1159,206173,6
20180813,1435,207989,2
20180820,4,100644,4845
20180820,6,104925,4445
20180820,8,105777,3790
20180820,37,126094,1145
20180820,43,200282,1043
20180820,57,106421,952
20180820,70,126203,810
20180820,143,134770,401
20180820,1115,206173,7
20180820,1443,207989,2
20180827,4,100644,4845
20180827,6,104925,4445
20180827,8,105777,3790
20180827,36,106421,1182
20180827,38,126094,1145
20180827,45,200282,1043
20180827,74,126203,780
20180827,143,134770,401
20180827,891,206173,17
20180827,1456,207989,2
20180910,3,104925,6445
20180910,5,100644,4890
20180910,7,105777,3755
20180910,35,106421,1262
20180910,38,200282,1133
20180910,65,126203,825
20180910,71,126094,795
20180910,130,134770,436
20180910,882,206173,18
20180910,1461,207989,2
20180917,3,104925,6445
20180917,5,100644,4890
20180917,7,105777,3755
20180917,35,106421,1262
20180917,38,200282,1133
20180917,64,126203,825
20180917,69,126094,795
20180917,130,134770,436
20180917,879,206173,18
20180917,1456,207989,2
20180924,3,104925,6445
20180924,5,100644,4890
20180924,8,105777,3755
20180924,32,106421,1287
20180924,40,200282,1133
20180924,62,126203,825
20180924,68,126094,795
20180924,136,134770,421
20180924,872,206173,19
20180924,1458,207989,2
20181001,3,104925,6445
20181001,5,100644,4890
20181001,8,105777,3755
20181001,32,106421,1287
20181001,38,200282,1208
20181001,60,126203,858
20181001,68,126094,795
20181001,135,134770,421
20181001,868,206173,19
20181001,1452,207989,2
20181008,3,104925,6445
20181008,5,100644,4755
20181008,9,105777,3620
20181008,22,106421,1762
20181008,33,200282,1238
20181008,59,126203,858
20181008,73,126094,750
20181008,137,134770,429
20181008,870,206173,19
20181008,1469,207989,2
20181015,2,104925,7445
20181015,5,100644,5025
20181015,9,105777,3440
20181015,21,106421,1797
20181015,31,200282,1308
20181015,56,126203,913
20181015,78,126094,715
20181015,127,134770,462
20181015,778,206173,26
20181015,1473,207989,2
20181022,2,104925,7445
20181022,5,100644,5025
20181022,10,105777,3335
20181022,20,106421,1842
20181022,31,200282,1308
20181022,57,126203,913
20181022,76,126094,715
20181022,117,134770,495
20181022,785,206173,26
20181022,1472,207989,2
20181029,2,104925,7445
20181029,5,100644,5115
20181029,10,105777,3335
20181029,17,106421,1977
20181029,33,200282,1308
20181029,49,126203,987
20181029,76,126094,725
20181029,113,134770,518
20181029,785,206173,26
20181029,1472,207989,2
20181105,1,104925,8045
20181105,5,100644,5085
20181105,16,106421,1977
20181105,19,105777,1835
20181105,31,200282,1298
20181105,47,126203,987
20181105,68,126094,760
20181105,111,134770,518
20181105,754,206173,28
20181105,1473,207989,2
20181112,1,104925,8045
20181112,5,100644,5085
20181112,16,106421,1977
20181112,19,105777,1835
20181112,31,200282,1298
20181112,47,126203,987
20181112,68,126094,760
20181112,113,134770,518
20181112,760,206173,28
20181112,1477,207989,2
20181119,1,104925,9045
20181119,4,100644,6385
20181119,16,106421,1977
20181119,19,105777,1835
20181119,31,200282,1298
20181119,49,126203,974
20181119,68,126094,760
20181119,113,134770,518
20181119,762,206173,28
20181119,1483,207989,2
20181126,1,104925,9045
20181126,4,100644,6385
20181126,16,106421,1977
20181126,19,105777,1835
20181126,31,200282,1298
20181126,49,126203,974
20181126,68,126094,760
20181126,113,134770,518
20181126,763,206173,28
20181126,1492,207989,2
20181203,1,104925,9045
20181203,4,100644,6385
20181203,16,106421,1977
20181203,19,105777,1835
20181203,31,200282,1298
20181203,49,126203,974
20181203,68,126094,760
20181203,113,134770,518
20181203,764,206173,28
20181203,1495,207989,2
20181210,1,104925,9045
20181210,4,100644,6385
20181210,16,106421,1977
20181210,19,105777,1835
20181210,31,200282,1298
20181210,49,126203,974
20181210,68,126094,760
20181210,113,134770,518
20181210,769,206173,28
20181210,1495,207989,2
20181217,1,104925,9045
20181217,4,100644,6385
20181217,16,106421,1977
20181217,19,105777,1835
20181217,31,200282,1298
20181217,49,126203,974
20181217,68,126094,760
20181217,113,134770,518
20181217,770,206173,28
20181217,1491,207989,2
20181224,1,104925,9045
20181224,4,100644,6385
20181224,16,106421,1977
20181224,19,105777,1835
20181224,31,200282,1298
20181224,49,126203,974
20181224,68,126094,760
20181224,113,134770,518
20181224,770,206173,28
20181224,1490,207989,2
20181231,1,104925,9045
20181231,4,100644,6385
20181231,16,106421,1977
20181231,19,105777,1835
20181231,31,200282,1298
20181231,49,126203,974
20181231,68,126094,760
20181231,112,134770,518
20181231,551,206173,7
20190107,1,104925,9135
20190107,4,100644,6385
20190107,16,106421,2037
20190107,21,105777,1790
20190107,29,200282,1253
20190107,50,126203,933
20190107,84,126094,655
20190107,111,134770,518
20190107,553,206173,7
20190114,1,104925,9135
20190114,4,100644,6385
20190114,19,106421,1865
20190114,21,105777,1790
20190114,29,200282,1353
20190114,50,126203,964
20190114,87,126094,655
20190114,112,134770,506
20190114,549,206173,7
20190128,1,104925,10955
20190128,3,100644,6475
20190128,16,106421,2000
20190128,24,105777,1610
20190128,28,200282,1443
20190128,40,126203,1038
20190128,100,126094,575
20190128,126,134770,443
20190128,550,206173,7
20190204,1,104925,10955
20190204,3,100644,6475
20190204,16,106421,2000
20190204,24,105777,1610
20190204,28,200282,1443
20190204,40,126203,1036
20190204,101,126094,575
20190204,126,134770,443
20190204,550,206173,7
20190211,1,104925,10955
20190211,3,100644,6475
20190211,16,106421,2160
20190211,24,105777,1610
20190211,27,200282,1443
20190211,42,126203,1036
20190211,99,126094,562
20190211,129,134770,423
20190211,549,206173,7
20190218,1,104925,10955
20190218,3,100644,6475
20190218,15,106421,2230
20190218,27,200282,1443
20190218,31,105777,1310
20190218,42,126203,1036
20190218,115,126094,492
20190218,135,134770,417
20190218,546,206173,7
20190225,1,104925,10955
20190225,3,100644,6475
20190225,15,106421,2230
20190225,26,200282,1443
20190225,29,105777,1310
20190225,46,126203,1005
20190225,108,134770,527
20190225,112,126094,517
20190225,324,206173,87
20190304,1,104925,10955
20190304,3,100644,6595
20190304,15,106421,2230
20190304,24,200282,1508
20190304,28,105777,1310
20190304,46,126203,970
20190304,94,134770,617
20190304,102,126094,560
20190304,324,206173,87
20190311,1,104925,10955
20190311,3,100644,6595
20190311,15,106421,2230
20190311,24,200282,1508
20190311,28,105777,1310
20190311,46,126203,970
20190311,94,134770,617
20190311,102,126094,560
20190311,324,206173,87
20190318,1,104925,10990
20190318,3,100644,6630
20190318,15,106421,2230
20190318,26,200282,1493
20190318,29,105777,1300
20190318,56,126203,890
20190318,98,134770,619
20190318,99,126094,603
20190318,322,206173,90
20190401,1,104925,11070
20190401,3,100644,6040
20190401,14,106421,2295
20190401,25,200282,1467
20190401,29,105777,1300
20190401,58,126203,890
20190401,90,126094,654
20190401,94,134770,645
20190401,319,206173,90
20190408,1,104925,11070
20190408,3,100644,6040
20190408,14,106421,2295
20190408,25,200282,1439
20190408,29,105777,1300
20190408,58,126203,890
20190408,92,126094,654
20190408,95,134770,645
20190408,316,206173,93
20190408,597,207989,3
20190415,1,104925,11070
20190415,3,100644,6040
20190415,14,106421,2295
20190415,25,200282,1439
20190415,28,105777,1300
20190415,65,126203,810
20190415,68,134770,788
20190415,90,126094,654
20190415,311,206173,96
20190415,501,207989,10
20190422,1,104925,11160
20190422,3,100644,5770
20190422,14,106421,2505
20190422,26,200282,1439
20190422,43,105777,1030
20190422,58,126203,890
20190422,69,134770,788
20190422,89,126094,644
20190422,314,206173,96
20190422,505,207989,10
20190429,1,104925,11160
20190429,3,100644,5770
20190429,14,106421,2625
20190429,27,200282,1439
20190429,49,105777,985
20190429,58,126203,900
20190429,73,134770,747
20190429,89,126094,644
20190429,298,206173,122
20190429,507,207989,10
20190506,1,104925,11160
20190506,4,100644,5565
20190506,14,106421,2625
20190506,27,200282,1439
20190506,46,105777,985
20190506,57,126203,900
20190506,71,134770,727
20190506,86,126094,644
20190506,262,206173,170
20190506,508,207989,10
20190513,1,104925,12115
20190513,5,100644,4745
20190513,14,106421,2625
20190513,26,200282,1420
20190513,48,105777,985
20190513,52,126203,954
20190513,76,134770,695
20190513,79,126094,676
20190513,263,206173,170
20190513,509,207989,10
20190520,1,104925,12355
20190520,5,100644,4155
20190520,14,106421,2625
20190520,24,200282,1410
20190520,46,126203,1010
20190520,47,105777,985
20190520,63,134770,810
20190520,76,126094,696
20190520,229,206173,215
20190520,505,207989,10
20190527,1,104925,12355
20190527,5,100644,4360
20190527,14,106421,2625
20190527,25,200282,1410
20190527,42,126203,1055
20190527,46,105777,997
20190527,63,134770,810
20190527,77,126094,696
20190527,215,206173,227
20190527,502,207989,10
20190610,1,104925,12715
20190610,5,100644,4360
20190610,13,106421,2625
20190610,24,200282,1410
20190610,41,126203,1090
20190610,46,105777,997
20190610,59,134770,858
20190610,81,126094,706
20190610,219,206173,227
20190610,515,207989,10
20190617,1,104925,12715
20190617,5,100644,4360
20190617,13,106421,2625
20190617,26,200282,1330
20190617,42,126203,1090
20190617,45,105777,997
20190617,60,134770,858
20190617,81,126094,696
20190617,209,206173,239
20190617,517,207989,10
20190624,1,104925,12415
20190624,5,100644,4405
20190624,13,106421,2625
20190624,29,200282,1330
20190624,42,126203,1090
20190624,48,105777,952
20190624,60,134770,857
20190624,78,126094,696
20190624,210,206173,239
20190624,519,207989,10
20190701,1,104925,12415
20190701,5,100644,4405
20190701,13,106421,2625
20190701,29,200282,1330
20190701,31,126203,1320
20190701,49,105777,952
20190701,62,134770,857
20190701,79,126094,696
20190701,209,206173,239
20190701,520,207989,10
20190715,1,104925,12415
20190715,5,100644,4325
20190715,10,106421,2625
20190715,30,126203,1320
20190715,33,200282,1285
20190715,52,105777,952
20190715,65,134770,869
20190715,76,126094,741
20190715,209,206173,239
20190715,522,207989,10
20190722,1,104925,12415
20190722,5,100644,4325
20190722,9,106421,2625
20190722,32,126203,1320
20190722,34,200282,1285
20190722,53,105777,952
20190722,69,134770,832
20190722,78,126094,716
20190722,199,206173,259
20190722,521,207989,10
20190729,1,104925,12415
20190729,5,100644,4415
20190729,10,106421,2625
20190729,25,200282,1515
20190729,28,126203,1450
20190729,49,126094,996
20190729,57,105777,952
20190729,65,134770,869
20190729,194,206173,266
20190729,516,207989,10
20190805,1,104925,12415
20190805,7,100644,4005
20190805,9,106421,2745
20190805,25,126203,1580
20190805,38,200282,1215
20190805,54,105777,972
20190805,56,134770,951
20190805,70,126094,836
20190805,135,206173,396
20190805,583,207989,40
20190812,1,104925,12325
20190812,6,100644,4005
20190812,8,106421,3230
20190812,25,126203,1545
20190812,38,200282,1225
20190812,54,134770,951
20190812,70,126094,836
20190812,74,105777,802
20190812,130,206173,400
20190812,582,207989,40
20190819,1,104925,11685
20190819,5,106421,4195
20190819,6,100644,4005
20190819,27,126203,1465
20190819,36,200282,1270
20190819,47,126094,1031
20190819,54,134770,976
20190819,78,105777,722
20190819,131,206173,400
20190819,583,207989,40
20190826,1,104925,11685
20190826,5,106421,4125
20190826,6,100644,4005
20190826,28,126203,1465
20190826,38,200282,1270
20190826,43,126094,1066
20190826,54,134770,980
20190826,78,105777,722
20190826,137,206173,395
20190826,571,207989,43
20190909,1,104925,9865
20190909,4,106421,5235
20190909,6,100644,4095
20190909,25,105777,1432
20190909,30,126203,1385
20190909,31,200282,1360
20190909,38,126094,1236
20190909,60,134770,955
20190909,128,206173,429
20190909,566,207989,43
20190916,1,104925,9865
20190916,4,106421,5235
20190916,6,100644,4095
20190916,25,105777,1432
20190916,30,126203,1385
20190916,31,200282,1360
20190916,38,126094,1236
20190916,60,134770,955
20190916,127,206173,429
20190916,492,207989,60
20190923,1,104925,9865
20190923,4,106421,5305
20190923,6,100644,4095
20190923,26,105777,1432
20190923,30,126203,1385
20190923,31,200282,1360
20190923,36,126094,1261
20190923,59,134770,983
20190923,128,206173,429
20190923,493,207989,60
20190930,1,104925,9865
20190930,4,106421,5305
20190930,6,100644,4095
20190930,25,200282,1520
20190930,26,105777,1465
20190930,31,126203,1385
20190930,35,126094,1261
20190930,61,134770,983
20190930,124,206173,438
20190930,491,207989,60
20191007,1,104925,10365
20191007,4,106421,4965
20191007,6,100644,4185
20191007,24,200282,1520
20191007,27,105777,1432
20191007,29,126203,1385
20191007,33,126094,1261
20191007,59,134770,983
20191007,127,206173,438
20191007,493,207989,60
20191014,1,104925,9545
20191014,4,106421,5920
20191014,6,100644,4425
20191014,26,200282,1440
20191014,27,105777,1432
20191014,29,126203,1360
20191014,31,126094,1341
20191014,59,134770,967
20191014,119,206173,466
20191014,491,207989,60
20191021,1,104925,9545
20191021,4,106421,5920
20191021,6,100644,4425
20191021,22,126094,1571
20191021,28,200282,1440
20191021,29,105777,1432
20191021,31,126203,1360
20191021,61,134770,950
20191021,101,206173,554
20191021,493,207989,60
20191028,1,104925,9545
20191028,4,106421,5740
20191028,6,100644,4335
20191028,18,200282,1695
20191028,22,126094,1606
20191028,27,105777,1477
20191028,33,126203,1315
20191028,63,134770,931
20191028,93,206173,596
20191028,497,207989,60
20191104,2,104925,8945
20191104,4,106421,5705
20191104,7,100644,2945
20191104,18,200282,1775
20191104,20,105777,1747
20191104,23,126094,1584
20191104,33,126203,1315
20191104,56,134770,956
20191104,95,206173,596
20191104,499,207989,60
20191111,2,104925,8945
20191111,4,106421,5705
20191111,7,100644,2945
20191111,18,200282,1775
20191111,20,105777,1747
20191111,23,126094,1584
20191111,32,126203,1315
20191111,55,134770,956
20191111,96,206173,596
20191111,497,207989,60
20191118,2,104925,9145
20191118,5,106421,5705
20191118,7,100644,3345
20191118,18,200282,1775
20191118,20,105777,1747
20191118,23,126094,1584
20191118,32,126203,1315
20191118,55,134770,956
20191118,78,206173,671
20191118,493,207989,60
20191125,2,104925,9145
20191125,5,106421,5705
20191125,7,100644,3345
20191125,18,200282,1775
20191125,20,105777,1747
20191125,23,126094,1584
20191125,32,126203,1315
20191125,54,134770,956
20191125,78,206173,671
20191125,491,207989,60
20191202,2,104925,9145
20191202,5,106421,5705
20191202,7,100644,3345
20191202,18,200282,1775
20191202,20,105777,1747
20191202,23,126094,1584
20191202,32,126203,1315
20191202,54,134770,956
20191202,78,206173,671
20191202,491,207989,60
20191209,2,104925,9145
20191209,5,106421,5705
20191209,7,100644,3345
20191209,18,200282,1775
20191209,20,105777,1747
20191209,23,126094,1584
20191209,32,126203,1315
20191209,54,134770,956
20191209,78,206173,671
20191209,489,207989,60
20191216,2,104925,9145
20191216,5,106421,5705
20191216,7,100644,3345
20191216,18,200282,1775
20191216,20,105777,1747
20191216,23,126094,1584
20191216,32,126203,1315
20191216,54,134770,956
20191216,78,206173,671
20191216,491,207989,60
20191223,2,104925,9145
20191223,5,106421,5705
20191223,7,100644,3345
20191223,18,200282,1775
20191223,20,105777,1747
20191223,23,126094,1584
20191223,32,126203,1315
20191223,54,134770,956
20191223,78,206173,671
20191223,492,207989,60
20191230,2,104925,9145
20191230,5,106421,5705
20191230,7,100644,3345
20191230,18,200282,1775
20191230,20,105777,1747
20191230,23,126094,1584
20191230,32,126203,1315
20191230,54,134770,956
20191230,78,206173,671
20191230,492,207989,60
20200106,2,104925,9055
20200106,5,106421,5705
20200106,7,100644,3345
20200106,18,200282,1775
20200106,20,105777,1702
20200106,23,126094,1584
20200106,31,126203,1315
20200106,53,134770,949
20200106,78,206173,671
20200106,490,207989,60
20200113,2,104925,9720
20200113,4,106421,5960
20200113,7,100644,3345
20200113,18,126094,1799
20200113,19,105777,1772
20200113,21,200282,1665
20200113,32,126203,1335
20200113,46,134770,1079
20200113,79,206173,671
20200113,488,207989,60
20200120,2,104925,9720
20200120,4,106421,5960
20200120,7,100644,3345
20200120,16,126094,2004
20200120,20,105777,1772
20200120,23,200282,1665
20200120,34,126203,1335
20200120,48,134770,1079
20200120,82,206173,671
20200120,446,207989,70
20200203,1,104925,9720
20200203,5,106421,5960
20200203,7,100644,3885
20200203,15,126094,2174
20200203,23,105777,1637
20200203,25,200282,1575
20200203,36,126203,1255
20200203,46,134770,1079
20200203,78,206173,710
20200203,423,207989,76
20200210,1,104925,9720
20200210,5,106421,5890
20200210,7,100644,3885
20200210,15,126094,2174
20200210,22,105777,1637
20200210,24,200282,1575
20200210,36,126203,1255
20200210,45,134770,1079
20200210,79,206173,710
20200210,407,207989,82
20200217,1,104925,9720
20200217,5,106421,5890
20200217,7,100644,3885
20200217,14,126094,2219
20200217,22,105777,1682
20200217,24,200282,1575
20200217,34,134770,1313
20200217,38,126203,1255
20200217,68,206173,793
20200217,406,207989,82
20200224,1,104925,9720
20200224,5,106421,5890
20200224,7,100644,3885
20200224,14,126094,2219
20200224,22,105777,1682
20200224,25,200282,1575
20200224,35,126203,1255
20200224,38,134770,1219
20200224,75,206173,733
20200224,314,207989,127
20200302,1,104925,10220
20200302,5,106421,5890
20200302,7,100644,3630
20200302,14,126094,2234
20200302,19,105777,1850
20200302,24,126203,1510
20200302,26,200282,1485
20200302,36,134770,1279
20200302,71,206173,733
20200302,315,207989,127
20200309,1,104925,10220
20200309,5,106421,5890
20200309,7,100644,3630
20200309,14,126094,2234
20200309,19,105777,1850
20200309,24,126203,1510
20200309,26,200282,1485
20200309,36,134770,1279
20200309,73,206173,733
20200309,318,207989,127
20200316,1,104925,10220
20200316,5,106421,5890
20200316,7,100644,3630
20200316,14,126094,2234
20200316,19,105777,1850
20200316,24,126203,1510
20200316,26,200282,1485
20200316,36,134770,1279
20200316,73,206173,733
20200316,318,207989,127
20200824,1,104925,10220
20200824,5,106421,5890
20200824,7,100644,3630
20200824,14,126094,2234
20200824,19,105777,1850
20200824,24,126203,1510
20200824,26,200282,1485
20200824,36,134770,1279
20200824,73,206173,733
20200824,310,207989,132
20200831,1,104925,10860
20200831,5,106421,5890
20200831,7,100644,3630
20200831,14,126094,2234
20200831,20,105777,1885
20200831,25,126203,1545
20200831,28,200282,1485
20200831,37,134770,1279
20200831,74,206173,733
20200831,217,207989,237
20200914,1,104925,10860
20200914,5,106421,5890
20200914,7,100644,4650
20200914,12,126094,2414
20200914,22,105777,1885
20200914,27,200282,1665
20200914,28,126203,1625
20200914,34,134770,1359
20200914,81,206173,743
20200914,186,207989,297
20200921,1,104925,11260
20200921,5,106421,5890
20200921,7,100644,4650
20200921,14,126094,2414
20200921,19,105777,2055
20200921,27,200282,1665
20200921,29,126203,1625
20200921,30,134770,1604
20200921,74,206173,788
20200921,186,207989,297
20200928,1,104925,11260
20200928,5,106421,5890
20200928,7,100644,4650
20200928,12,126094,2614
20200928,20,105777,2055
20200928,25,134770,1739
20200928,28,200282,1665
20200928,30,126203,1625
20200928,75,206173,788
20200928,189,207989,297
20201012,1,104925,11740
20201012,6,106421,5890
20201012,7,100644,4650
20201012,10,126094,2974
20201012,19,105777,2145
20201012,25,134770,1739
20201012,28,126203,1670
20201012,29,200282,1665
20201012,46,206173,1136
20201012,158,207989,384
20201019,1,104925,11740
20201019,6,106421,5890
20201019,7,100644,4855
20201019,8,126094,3429
20201019,20,105777,2145
20201019,26,134770,1739
20201019,28,126203,1670
20201019,29,200282,1665
20201019,46,206173,1136
20201019,136,207989,464
20201026,1,104925,11740
20201026,6,106421,5890
20201026,7,100644,5015
20201026,8,126094,3429
20201026,20,105777,2215
20201026,25,200282,1815
20201026,27,134770,1739
20201026,29,126203,1670
20201026,43,206173,1214
20201026,138,207989,464
20201102,1,104925,11830
20201102,5,106421,5980
20201102,7,100644,5015
20201102,8,126094,3839
20201102,18,105777,2260
20201102,25,200282,1815
20201102,27,134770,1739
20201102,29,126203,1670
20201102,44,206173,1214
20201102,138,207989,464
20201109,1,104925,11830
20201109,4,106421,6970
20201109,7,100644,5525
20201109,8,126094,3919
20201109,19,105777,2260
20201109,25,200282,1815
20201109,27,134770,1739
20201109,29,126203,1670
20201109,44,206173,1214
20201109,139,207989,464
20201116,1,104925,11830
20201116,4,106421,6970
20201116,7,100644,5525
20201116,8,126094,3919
20201116,19,105777,2260
20201116,23,200282,1860
20201116,27,134770,1739
20201116,29,126203,1670
20201116,37,206173,1444
20201116,140,207989,464
20201123,1,104925,12030
20201123,4,106421,8470
20201123,7,100644,5525
20201123,8,126094,4119
20201123,19,105777,2260
20201123,23,200282,1860
20201123,27,134770,1739
20201123,29,126203,1670
20201123,37,206173,1444
20201123,140,207989,464
20201130,1,104925,12030
20201130,4,106421,8470
20201130,7,100644,5525
20201130,8,126094,4119
20201130,19,105777,2260
20201130,23,200282,1860
20201130,27,134770,1739
20201130,29,126203,1670
20201130,37,206173,1444
20201130,140,207989,464
20201207,1,104925,12030
20201207,4,106421,8470
20201207,7,100644,5525
20201207,8,126094,4119
20201207,19,105777,2260
20201207,23,200282,1860
20201207,27,134770,1739
20201207,29,126203,1670
20201207,37,206173,1444
20201207,141,207989,464
20201214,1,104925,12030
20201214,4,106421,8470
20201214,7,100644,5525
20201214,8,126094,4119
20201214,19,105777,2260
20201214,23,200282,1860
20201214,27,134770,1739
20201214,29,126203,1670
20201214,37,206173,1444
20201214,141,207989,464
20201221,1,104925,12030
20201221,4,106421,8470
20201221,7,100644,5525
20201221,8,126094,4119
20201221,19,105777,2260
20201221,23,200282,1860
20201221,27,134770,1739
20201221,29,126203,1670
20201221,37,206173,1444
20201221,141,207989,464
20201228,1,104925,12030
20201228,4,106421,8470
20201228,7,100644,5525
20201228,8,126094,4119
20201228,19,105777,2260
20201228,23,200282,1860
20201228,27,134770,1739
20201228,29,126203,1670
20201228,37,206173,1444
20201228,141,207989,464
20210104,1,104925,12030
20210104,4,106421,8470
20210104,7,100644,5615
20210104,8,126094,4164
20210104,19,105777,2260
20210104,23,200282,1860
20210104,27,134770,1739
20210104,29,126203,1695
20210104,36,206173,1464
20210104,141,207989,464
20210111,1,104925,12030
20210111,4,106421,8470
20210111,7,100644,5615
20210111,8,126094,4164
20210111,19,105777,2260
20210111,23,200282,1860
20210111,27,134770,1739
20210111,29,126203,1695
20210111,36,206173,1464
20210111,141,207989,464
20210118,1,104925,12030
20210118,4,106421,8470
20210118,7,100644,5615
20210118,8,126094,4164
20210118,19,105777,2260
20210118,23,200282,2065
20210118,27,134770,1739
20210118,30,126203,1695
20210118,36,206173,1464
20210118,142,207989,464
20210125,1,104925,12030
20210125,4,106421,8470
20210125,7,100644,5615
20210125,8,126094,4164
20210125,19,105777,2260
20210125,23,200282,2065
20210125,27,134770,1739
20210125,30,126203,1695
20210125,36,206173,1464
20210125,145,207989,464
20210201,1,104925,12030
20210201,4,106421,8470
20210201,7,100644,5615
20210201,8,126094,4164
20210201,19,105777,2260
20210201,23,200282,2065
20210201,27,134770,1739
20210201,30,126203,1695
20210201,36,206173,1464
20210201,146,207989,464
20210208,1,104925,12030
20210208,4,106421,8715
20210208,7,100644,5615
20210208,8,126094,4429
20210208,21,105777,2260
20210208,23,200282,2065
20210208,28,134770,1739
20210208,31,126203,1695
20210208,32,206173,1694
20210208,141,207989,484
20210222,1,104925,12030
20210222,3,106421,9735
20210222,7,100644,5615
20210222,8,126094,4609
20210222,17,105777,2575
20210222,23,200282,2155
20210222,24,134770,1909
20210222,33,126203,1695
20210222,34,206173,1694
20210222,127,207989,554
20210301,1,104925,12030
20210301,3,106421,9735
20210301,7,100644,5615
20210301,8,126094,4609
20210301,17,105777,2575
20210301,23,200282,2155
20210301,24,134770,1909
20210301,33,126203,1695
20210301,34,206173,1694
20210301,131,207989,554
20210308,1,104925,12030
20210308,3,106421,9735
20210308,7,100644,5615
20210308,8,126094,5019
20210308,17,105777,2575
20210308,23,200282,2155
20210308,25,134770,1909
20210308,33,126203,1695
20210308,34,206173,1694
20210308,132,207989,561
20210315,1,104925,12008
20210315,2,106421,9940
20210315,7,100644,5635
20210315,8,126094,5011
20210315,16,105777,2620
20210315,23,200282,2190
20210315,25,134770,1909
20210315,30,126203,1775
20210315,32,206173,1719
20210315,132,207989,561
20210322,1,104925,12008
20210322,2,106421,9940
20210322,7,100644,6070
20210322,8,126094,5101
20210322,16,105777,2620
20210322,23,200282,2190
20210322,25,134770,1983
20210322,31,206173,1789
20210322,32,126203,1775
20210322,132,207989,561
20210405,1,104925,11963
20210405,2,106421,10030
20210405,6,100644,6125
20210405,8,126094,5400
20210405,17,105777,2598
20210405,23,206173,2369
20210405,25,200282,2235
20210405,26,134770,1973
20210405,30,126203,1855
20210405,133,207989,560
20210412,1,104925,11963
20210412,2,106421,10030
20210412,6,100644,6125
20210412,8,126094,5400
20210412,17,105777,2598
20210412,22,206173,2369
20210412,25,200282,2235
20210412,27,134770,1927
20210412,30,126203,1900
20210412,118,207989,645
20210419,1,104925,11873
20210419,2,106421,9850
20210419,6,100644,6125
20210419,7,126094,5955
20210419,17,105777,2598
20210419,19,206173,2394
20210419,24,134770,2270
20210419,25,200282,2235
20210419,30,126203,1855
20210419,119,207989,645
20210426,1,104925,11963
20210426,3,106421,9700
20210426,6,100644,6125
20210426,7,126094,6000
20210426,17,105777,2576
20210426,18,206173,2548
20210426,24,134770,2270
20210426,25,200282,2235
20210426,30,126203,1855
20210426,120,207989,645
20210503,1,104925,11963
20210503,3,106421,9700
20210503,6,100644,6125
20210503,7,126094,6000
20210503,17,105777,2576
20210503,18,206173,2524
20210503,22,134770,2340
20210503,24,200282,2235
20210503,30,126203,1855
20210503,120,207989,654
20210510,1,104925,11463
20210510,2,106421,9780
20210510,6,100644,6945
20210510,7,126094,6000
20210510,16,134770,2665
20210510,17,105777,2586
20210510,18,206173,2545
